rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_ticket_score,min_ticket_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months,enough_hits
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top3_by_ticket_score,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top5_by_ticket_score,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top10_by_ticket_score,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top1_by_expected_return,21,21,1.0,2100,0,-2100,0.0,0.0,0,0.0,0.0,0.6377178005214739,0.4619049510038739,0.4336397807533063,0.4004809838291913,1043.1333333333332,1062.8,45364.72525651719,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top2_by_expected_return,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top3_by_expected_return,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top5_by_expected_return,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.4_expected>=20000_top10_by_expected_return,21,25,1.1904761904761905,2500,0,-2500,0.0,0.0,0,0.0,0.0,0.6412212827018072,0.4619049510038739,0.4295255495011196,0.4004809838291913,1055.7199999999998,1074.7,45426.55420806569,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top1_by_ticket_score,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.577119654817838,0.4500999430656554,0.5245556433358226,0.5001818281544758,260.46818181818185,215.3,13612.730106484436,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top2_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top3_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top5_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top10_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top1_by_expected_return,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.577119654817838,0.4500999430656554,0.524498519148086,0.5001818281544758,261.01363636363635,217.8,13640.363702912204,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top2_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top3_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top5_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=3000_top10_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top1_by_ticket_score,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.577119654817838,0.4500999430656554,0.5245556433358226,0.5001818281544758,260.46818181818185,215.3,13612.730106484436,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top2_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top3_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top5_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top10_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top1_by_expected_return,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.577119654817838,0.4500999430656554,0.524498519148086,0.5001818281544758,261.01363636363635,217.8,13640.363702912204,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top2_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top3_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top5_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=5000_top10_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top1_by_ticket_score,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.577119654817838,0.4500999430656554,0.5245556433358226,0.5001818281544758,260.46818181818185,215.3,13612.730106484436,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top2_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top3_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top5_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top10_by_ticket_score,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top1_by_expected_return,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.577119654817838,0.4500999430656554,0.524498519148086,0.5001818281544758,261.01363636363635,217.8,13640.363702912204,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top2_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top3_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top5_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=10000_top10_by_expected_return,22,26,1.1818181818181819,2600,0,-2600,0.0,0.0,0,0.0,0.0,0.5870204890865853,0.4500999430656554,0.5256776975554129,0.5001818281544758,255.03076923076927,214.5,13369.70658605216,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top1_by_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top2_by_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top3_by_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top5_by_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top10_by_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top1_by_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top2_by_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top3_by_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top5_by_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.45_score>=0.5_expected>=20000_top10_by_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,0.6801935758790513,0.6801935758790513,0.5054495125582041,0.5054495125582041,1097.5,1097.5,55473.084003262906,0,0.0,0.0,0.0,1,0,False
odds_200_2000_race>=0.5_score>=0.2_expected>=3000_top1_by_expected_return,791,791,1.0,79100,0,-79100,0.0,0.0,0,0.0,0.0,0.605902649678891,0.5001748065414573,0.2700926344742547,0.2001660388875136,979.4979772439948,1114.7,25696.411647921144,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.2_expected>=5000_top1_by_expected_return,790,790,1.0,79000,0,-79000,0.0,0.0,0,0.0,0.0,0.6059776367102405,0.5001748065414573,0.270170460975972,0.2001660388875136,980.4611392405064,1115.0500000000002,25723.166336082,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.2_expected>=10000_top1_by_ticket_score,688,688,1.0,68800,0,-68800,0.0,0.0,0,0.0,0.0,0.6097551140838952,0.5007159923180329,0.32137337565453944,0.2001660388875136,643.1081395348838,419.1,19362.165126806114,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.2_expected>=10000_top1_by_expected_return,688,688,1.0,68800,0,-68800,0.0,0.0,0,0.0,0.0,0.6097551140838952,0.5007159923180329,0.2669186753012141,0.2001660388875136,1079.2763081395349,1144.75,28241.27943414872,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.2_expected>=20000_top1_by_ticket_score,549,549,1.0,54900,0,-54900,0.0,0.0,0,0.0,0.0,0.6169728751969693,0.5007159923180329,0.27404800338770036,0.2001660388875136,1143.6140255009109,1126.0,31259.205388198243,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.2_expected>=20000_top1_by_expected_return,549,549,1.0,54900,0,-54900,0.0,0.0,0,0.0,0.0,0.6169728751969693,0.5007159923180329,0.26427017071401704,0.2001660388875136,1238.388888888889,1172.9,32377.04063054975,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top1_by_ticket_score,387,387,1.0,38700,0,-38700,0.0,0.0,0,0.0,0.0,0.6153209403253345,0.5007159923180329,0.3740266651187454,0.3000399130149415,524.0475452196383,339.1,18963.7244929164,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top2_by_ticket_score,387,613,1.5839793281653747,61300,0,-61300,0.0,0.0,0,0.0,0.0,0.6181746422673677,0.5007159923180329,0.3653421729905881,0.3000399130149415,535.0990212071779,343.3,18992.930999707845,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top3_by_ticket_score,387,748,1.9328165374677002,74800,0,-74800,0.0,0.0,0,0.0,0.0,0.6199960481025348,0.5007159923180329,0.36020934267376237,0.3000130225963882,541.0901069518716,347.4,18987.337301166233,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top5_by_ticket_score,387,873,2.255813953488372,87300,0,-87300,0.0,0.0,0,0.0,0.0,0.6206338337518562,0.5007159923180329,0.3557104776328079,0.3000130225963882,541.3369988545246,351.4,18808.37514005631,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top10_by_ticket_score,387,942,2.434108527131783,94200,0,-94200,0.0,0.0,0,0.0,0.0,0.6216949970977771,0.5007159923180329,0.3532907953597724,0.3000130225963882,551.692144373673,353.6,19039.556410029505,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top1_by_expected_return,387,387,1.0,38700,0,-38700,0.0,0.0,0,0.0,0.0,0.6153209403253345,0.5007159923180329,0.35313301368180194,0.3000399130149415,646.1614987080103,385.6,22470.970944959896,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top2_by_expected_return,387,613,1.5839793281653747,61300,0,-61300,0.0,0.0,0,0.0,0.0,0.6181746422673677,0.5007159923180329,0.3519979169379839,0.3000130225963882,611.0236541598695,371.3,21119.029089113817,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top3_by_expected_return,387,748,1.9328165374677002,74800,0,-74800,0.0,0.0,0,0.0,0.0,0.6199960481025348,0.5007159923180329,0.35134905957859236,0.3000130225963882,585.4983957219252,363.9,20188.51290138039,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top5_by_expected_return,387,873,2.255813953488372,87300,0,-87300,0.0,0.0,0,0.0,0.0,0.6206338337518562,0.5007159923180329,0.3519159693705476,0.3000130225963882,565.7460481099656,359.2,19492.44874751795,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=10000_top10_by_expected_return,387,942,2.434108527131783,94200,0,-94200,0.0,0.0,0,0.0,0.0,0.6216949970977771,0.5007159923180329,0.35291756771519445,0.3000130225963882,552.3096602972398,353.95000000000005,19049.379069574297,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top1_by_ticket_score,147,147,1.0,14700,0,-14700,0.0,0.0,0,0.0,0.0,0.6372549418741845,0.5088383728428141,0.3508785784666279,0.3000399130149415,1130.1727891156463,1122.9,39585.35217997703,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top2_by_ticket_score,147,208,1.4149659863945578,20800,0,-20800,0.0,0.0,0,0.0,0.0,0.6386502171278299,0.5088383728428141,0.34600166155961765,0.3000130225963882,1134.1932692307694,1122.5500000000002,39177.02262013646,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top3_by_ticket_score,147,232,1.5782312925170068,23200,0,-23200,0.0,0.0,0,0.0,0.0,0.6377025048599407,0.5088383728428141,0.3439105317740561,0.3000130225963882,1136.0943965517242,1126.3000000000002,39009.40641195323,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top5_by_ticket_score,147,252,1.7142857142857142,25200,0,-25200,0.0,0.0,0,0.0,0.0,0.6367794461511533,0.5088383728428141,0.3424999328424715,0.3000130225963882,1139.693650793651,1126.5500000000002,38960.09865326894,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top10_by_ticket_score,147,259,1.7619047619047619,25900,0,-25900,0.0,0.0,0,0.0,0.0,0.6376487065452796,0.5088383728428141,0.34210087977294795,0.3000130225963882,1138.2057915057917,1122.9,38868.03023288448,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top1_by_expected_return,147,147,1.0,14700,0,-14700,0.0,0.0,0,0.0,0.0,0.6372549418741845,0.5088383728428141,0.3485394211561238,0.3000399130149415,1147.8863945578232,1144.3,39890.06724093126,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top2_by_expected_return,147,208,1.4149659863945578,20800,0,-20800,0.0,0.0,0,0.0,0.0,0.6386502171278299,0.5088383728428141,0.34508720098499457,0.3000130225963882,1145.0855769230768,1130.25,39420.007830701186,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top3_by_expected_return,147,232,1.5782312925170068,23200,0,-23200,0.0,0.0,0,0.0,0.0,0.6377025048599407,0.5088383728428141,0.3436493154249222,0.3000130225963882,1142.9206896551723,1127.9499999999998,39192.67524381155,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top5_by_expected_return,147,252,1.7142857142857142,25200,0,-25200,0.0,0.0,0,0.0,0.0,0.6367794461511533,0.5088383728428141,0.34244162151969615,0.3000130225963882,1139.9769841269842,1126.5500000000002,38963.49843265866,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.3_expected>=20000_top10_by_expected_return,147,259,1.7619047619047619,25900,0,-25900,0.0,0.0,0,0.0,0.0,0.6376487065452796,0.5088383728428141,0.342100879772948,0.3000130225963882,1138.2057915057917,1122.9,38868.03023288448,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top1_by_ticket_score,102,102,1.0,10200,0,-10200,0.0,0.0,0,0.0,0.0,0.6305123449935336,0.5032649858143565,0.4611712647719811,0.4004809838291913,351.8823529411765,238.1,15910.859426708488,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top2_by_ticket_score,102,134,1.3137254901960784,13400,0,-13400,0.0,0.0,0,0.0,0.0,0.6305044107872957,0.5032649858143565,0.4580674742037604,0.4000373373412313,365.8320895522388,240.39999999999998,16406.60830404057,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top3_by_ticket_score,102,143,1.4019607843137254,14300,0,-14300,0.0,0.0,0,0.0,0.0,0.6338400554232315,0.5032649858143565,0.4557376596631665,0.4000373373412313,370.4601398601398,244.0,16518.426188919555,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top5_by_ticket_score,102,144,1.411764705882353,14400,0,-14400,0.0,0.0,0,0.0,0.0,0.6342019070004578,0.5032649858143565,0.45553149998935993,0.4000373373412313,369.5465277777778,242.8,16474.397885009777,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top10_by_ticket_score,102,144,1.411764705882353,14400,0,-14400,0.0,0.0,0,0.0,0.0,0.6342019070004578,0.5032649858143565,0.45553149998935993,0.4000373373412313,369.5465277777778,242.8,16474.397885009777,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top1_by_expected_return,102,102,1.0,10200,0,-10200,0.0,0.0,0,0.0,0.0,0.6305123449935336,0.5032649858143565,0.4560188844711116,0.4000373373412313,388.57647058823534,245.3,17388.12758436803,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top2_by_expected_return,102,134,1.3137254901960784,13400,0,-13400,0.0,0.0,0,0.0,0.0,0.6305044107872957,0.5032649858143565,0.45658566164921294,0.4000373373412313,379.55447761194034,244.3,16932.757192427507,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top3_by_expected_return,102,143,1.4019607843137254,14300,0,-14300,0.0,0.0,0,0.0,0.0,0.6338400554232315,0.5032649858143565,0.45560042775718584,0.4000373373412313,370.5510489510489,244.0,16519.199308041952,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top5_by_expected_return,102,144,1.411764705882353,14400,0,-14400,0.0,0.0,0,0.0,0.0,0.6342019070004578,0.5032649858143565,0.45553149998935993,0.4000373373412313,369.5465277777778,242.8,16474.397885009777,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=10000_top10_by_expected_return,102,144,1.411764705882353,14400,0,-14400,0.0,0.0,0,0.0,0.0,0.6342019070004578,0.5032649858143565,0.45553149998935993,0.4000373373412313,369.5465277777778,242.8,16474.397885009777,0,0.0,0.0,0.0,6,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=20000_top1_by_ticket_score,18,18,1.0,1800,0,-1800,0.0,0.0,0,0.0,0.0,0.6644853052047006,0.5752597105839505,0.43628525657049266,0.4004809838291913,1063.0444444444445,1064.65,46468.068455035835,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=20000_top2_by_ticket_score,18,22,1.2222222222222223,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.6635997159217653,0.5752597105839505,0.4311289981807921,0.4004809838291913,1073.7272727272725,1080.65,46337.720772973924,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=20000_top3_by_ticket_score,18,22,1.2222222222222223,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.6635997159217653,0.5752597105839505,0.4311289981807921,0.4004809838291913,1073.7272727272725,1080.65,46337.720772973924,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=20000_top5_by_ticket_score,18,22,1.2222222222222223,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.6635997159217653,0.5752597105839505,0.4311289981807921,0.4004809838291913,1073.7272727272725,1080.65,46337.720772973924,0,0.0,0.0,0.0,4,0,False
odds_200_2000_race>=0.5_score>=0.4_expected>=20000_top10_by_ticket_score,18,22,1.2222222222222223,2200,0,-2200,0.0,0.0,0,0.0,0.0,0.6635997159217653,0.5752597105839505,0.4311289981807921,0.4004809838291913,1073.7272727272725,1080.65,46337.720772973924,0,0.0,0.0,0.0,4,0,False
