rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months
odds_30plus_score>=0.85_expected>=1000_top1_by_direct_ticket_score,3385,3385,1.0,338500,238790,-99710,0.7054357459379615,0.6954209748892172,78,0.023042836041358938,0.023042836041358938,0.8852359659351583,0.8500305468744219,30.815243722304285,30.4,2726.593198910985,3390,0.014196574395912726,0.49323843416370106,0.7115832784499575,6,1
odds_30plus_score>=0.85_expected>=1500_top1_by_direct_ticket_score,3385,3385,1.0,338500,238790,-99710,0.7054357459379615,0.6954209748892172,78,0.023042836041358938,0.023042836041358938,0.8852359659351583,0.8500305468744219,30.815243722304285,30.4,2726.593198910985,3390,0.014196574395912726,0.49323843416370106,0.7115832784499575,6,1
odds_30plus_score>=0.85_expected>=2000_top1_by_direct_ticket_score,3385,3385,1.0,338500,238790,-99710,0.7054357459379615,0.6954209748892172,78,0.023042836041358938,0.023042836041358938,0.8852359659351583,0.8500305468744219,30.815243722304285,30.4,2726.593198910985,3390,0.014196574395912726,0.49323843416370106,0.7115832784499575,6,1
odds_30_500_score>=0.85_expected>=0_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30_500_score>=0.85_expected>=500_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30_500_score>=0.85_expected>=1000_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30_500_score>=0.85_expected>=1500_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30_500_score>=0.85_expected>=2000_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30plus_score>=0.85_expected>=0_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30plus_score>=0.85_expected>=500_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30plus_score>=0.85_expected>=1000_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30plus_score>=0.85_expected>=1500_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30plus_score>=0.85_expected>=2000_top1_by_direct_expected_return,3385,3385,1.0,338500,236690,-101810,0.699231905465288,0.6892171344165435,77,0.02274741506646972,0.02274741506646972,0.8836653279295378,0.8500153554070881,30.99175775480059,30.5,2736.984244450107,3390,0.014322531581393384,0.5227739726027397,0.7036360211900411,6,1
odds_30_500_score>=0.92_expected>=0_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=0_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=500_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1000_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=1500_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30_500_score>=0.92_expected>=2000_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=0_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=500_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top5_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1000_top10_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top1_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top2_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top3_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top5_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top10_by_direct_ticket_score,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top1_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top2_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
odds_30plus_score>=0.92_expected>=1500_top3_by_direct_expected_return,50,50,1.0,5000,6120,1120,1.224,0.61,2,0.04,0.04,0.9246058440686962,0.9201602404727935,30.357999999999997,30.45,2806.929880471528,3070,0.5016339869281046,0.0,1.65625,6,2
