rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_direct_expected_return,avg_hit_payout,max_hit_payout,max_hit_share
odds_100plus_expected>=100_top10,13311,132849,9.980392156862745,13284900,45532970,32248070,3.427422863551852,3.3784176019390437,579,0.004358331639681141,0.043497858913680416,0.13613843027786282,0.0003310813937004,1524.28107927045,1171.2,11196.871845630272,78640.70811744386,651030,0.014297991104028575
odds_100plus_expected>=80_top10,13312,132856,9.98016826923077,13285600,45532970,32247370,3.4272422773529234,3.378239597759981,579,0.004358102005178539,0.04349459134615385,0.13613129582317454,0.0003310813937004,1524.2863950442586,1171.25,11196.286505181431,78640.70811744386,651030,0.014297991104028575
odds_100plus_expected>=50_top10,13317,132879,9.97814823158369,13287900,45532970,32245070,3.4266490566605707,3.3776548589318103,579,0.004357347662158806,0.043478260869565216,0.13610792974086058,7.120309502326525e-05,1524.4275130005494,1171.3,11194.359389237889,78640.70811744386,651030,0.014297991104028575
odds_100plus_expected>=1000_top10,13306,132789,9.979633248158725,13278900,45499060,32220160,3.426417850876202,3.3773904464978273,578,0.004352770184277312,0.04343905005260785,0.13619419664983676,0.0013895266920479,1524.5706203074049,1171.6,11201.63117736453,78718.09688581315,651030,0.014308647255569676
odds_100plus_expected>=800_top10,13306,132814,9.981512099804599,13281400,45499060,32217660,3.4257728853885885,3.376754709593868,578,0.004351950848555122,0.04343905005260785,0.13617173178163441,0.0013895266920479,1524.4200415618839,1171.4,11199.695030146617,78718.09688581315,651030,0.014308647255569676
odds_100plus_top10_by_direct_expected_return,13326,133041,9.983565961278703,13304100,45532970,32228870,3.422476529791568,3.3735419908148616,579,0.004352041851759984,0.04344889689329131,0.1359424978031386,4.532612586325651e-06,1525.869194458851,1171.6,11180.750638809706,78640.70811744386,651030,0.014297991104028575
odds_50plus_score>=0.7_top2,6680,9334,1.3973053892215568,933400,3152280,2218880,3.3772016284551105,3.3672701949860726,540,0.057853010499250054,0.08083832335329341,0.7334300065992755,0.7000142473232887,58.93898650096422,57.4,4317.190987163214,5837.555555555556,9270,0.0029407286154783203
odds_50_500_score>=0.7_top2,6680,9334,1.3973053892215568,933400,3152280,2218880,3.3772016284551105,3.3672701949860726,540,0.057853010499250054,0.08083832335329341,0.7334300065992755,0.7000142473232887,58.93898650096422,57.4,4317.190987163214,5837.555555555556,9270,0.0029407286154783203
odds_50_1000_score>=0.7_top2,6680,9334,1.3973053892215568,933400,3152280,2218880,3.3772016284551105,3.3672701949860726,540,0.057853010499250054,0.08083832335329341,0.7334300065992755,0.7000142473232887,58.93898650096422,57.4,4317.190987163214,5837.555555555556,9270,0.0029407286154783203
odds_50plus_score>=0.7_top5,6680,10507,1.5729041916167665,1050700,3546610,2495910,3.3754734938612354,3.3666508042257544,604,0.05748548586656515,0.09041916167664671,0.7315751296133358,0.7000125010865242,59.29984772056724,57.8,4332.452366670785,5871.8708609271525,9270,0.002613763565771258
odds_50_500_score>=0.7_top5,6680,10507,1.5729041916167665,1050700,3546610,2495910,3.3754734938612354,3.3666508042257544,604,0.05748548586656515,0.09041916167664671,0.7315751296133358,0.7000125010865242,59.29984772056724,57.8,4332.452366670785,5871.8708609271525,9270,0.002613763565771258
odds_50_1000_score>=0.7_top5,6680,10507,1.5729041916167665,1050700,3546610,2495910,3.3754734938612354,3.3666508042257544,604,0.05748548586656515,0.09041916167664671,0.7315751296133358,0.7000125010865242,59.29984772056724,57.8,4332.452366670785,5871.8708609271525,9270,0.002613763565771258
odds_50plus_score>=0.7,6680,10520,1.5748502994011977,1052000,3546610,2494610,3.371302281368821,3.362490494296578,604,0.05741444866920152,0.09041916167664671,0.7315505220447953,0.7000125010865242,59.31237642585551,57.8,4333.202407057546,5871.8708609271525,9270,0.002613763565771258
odds_50plus_score>=0.7_top10,6680,10520,1.5748502994011977,1052000,3546610,2494610,3.371302281368821,3.362490494296578,604,0.05741444866920152,0.09041916167664671,0.7315505220447952,0.7000125010865242,59.31237642585551,57.8,4333.202407057546,5871.8708609271525,9270,0.002613763565771258
odds_50_500_score>=0.7,6680,10520,1.5748502994011977,1052000,3546610,2494610,3.371302281368821,3.362490494296578,604,0.05741444866920152,0.09041916167664671,0.7315505220447953,0.7000125010865242,59.31237642585551,57.8,4333.202407057546,5871.8708609271525,9270,0.002613763565771258
odds_50_500_score>=0.7_top10,6680,10520,1.5748502994011977,1052000,3546610,2494610,3.371302281368821,3.362490494296578,604,0.05741444866920152,0.09041916167664671,0.7315505220447952,0.7000125010865242,59.31237642585551,57.8,4333.202407057546,5871.8708609271525,9270,0.002613763565771258
odds_50_1000_score>=0.7,6680,10520,1.5748502994011977,1052000,3546610,2494610,3.371302281368821,3.362490494296578,604,0.05741444866920152,0.09041916167664671,0.7315505220447953,0.7000125010865242,59.31237642585551,57.8,4333.202407057546,5871.8708609271525,9270,0.002613763565771258
odds_50_1000_score>=0.7_top10,6680,10520,1.5748502994011977,1052000,3546610,2494610,3.371302281368821,3.362490494296578,604,0.05741444866920152,0.09041916167664671,0.7315505220447952,0.7000125010865242,59.31237642585551,57.8,4333.202407057546,5871.8708609271525,9270,0.002613763565771258
odds_10plus_score>=0.5,13207,89395,6.7687589914439314,8939500,30095600,21156100,3.3665864981262934,3.3542603053862075,7248,0.0810783600872532,0.5487998788521239,0.7039549829157045,0.5000002401310523,62.14643436433805,59.4,4032.6856209219554,4152.262693156733,110190,0.0036613325535958747
odds_all_score>=0.5,13294,93845,7.0591996389348575,9384500,31477790,22093290,3.354231978262028,3.3424902765197935,9769,0.10409718152272364,0.7348427862193471,0.7171484700638047,0.5000002401310523,59.486161223293735,57.2,3869.5472765470568,3222.2120994984134,110190,0.0035005634131239837
odds_50plus_score>=0.7_top3,6680,10204,1.5275449101796408,1020400,3418780,2398380,3.3504312034496277,3.3413465307722463,584,0.057232457859662876,0.08742514970059881,0.7321123865742842,0.7000125010865242,59.18455507644061,57.7,4327.2995136622085,5854.075342465753,9270,0.00271149357373098
odds_50_500_score>=0.7_top3,6680,10204,1.5275449101796408,1020400,3418780,2398380,3.3504312034496277,3.3413465307722463,584,0.057232457859662876,0.08742514970059881,0.7321123865742842,0.7000125010865242,59.18455507644061,57.7,4327.2995136622085,5854.075342465753,9270,0.00271149357373098
odds_50_1000_score>=0.7_top3,6680,10204,1.5275449101796408,1020400,3418780,2398380,3.3504312034496277,3.3413465307722463,584,0.057232457859662876,0.08742514970059881,0.7321123865742842,0.7000125010865242,59.18455507644061,57.7,4327.2995136622085,5854.075342465753,9270,0.00271149357373098
odds_30plus_score>=0.6_top2,12729,24188,1.9002278262235839,2418800,8092360,5673560,3.3456093930874813,3.3319910699520423,1811,0.07487183727468166,0.14227354858983424,0.7583637307495249,0.6000460429507323,46.84283115594509,43.1,3486.7534876178283,4468.44837106571,32940,0.004070506008136069
odds_30_500_score>=0.6_top2,12729,24188,1.9002278262235839,2418800,8092360,5673560,3.3456093930874813,3.3319910699520423,1811,0.07487183727468166,0.14227354858983424,0.7583637307495249,0.6000460429507323,46.84283115594509,43.1,3486.7534876178283,4468.44837106571,32940,0.004070506008136069
odds_50plus_score>=0.6_top3,11352,25703,2.2641825229034533,2570300,8629030,6058730,3.3572073298836713,3.3239894175777147,1304,0.05073337742675952,0.11486962649753348,0.6852549234304662,0.6000261417465336,66.96324164494416,64.4,4554.007858728502,6617.354294478528,85380,0.00989450726211405
odds_50_500_score>=0.6_top3,11352,25703,2.2641825229034533,2570300,8629030,6058730,3.3572073298836713,3.3239894175777147,1304,0.05073337742675952,0.11486962649753348,0.6852549234304662,0.6000261417465336,66.96324164494416,64.4,4554.007858728502,6617.354294478528,85380,0.00989450726211405
odds_50_1000_score>=0.6_top3,11352,25703,2.2641825229034533,2570300,8629030,6058730,3.3572073298836713,3.3239894175777147,1304,0.05073337742675952,0.11486962649753348,0.6852549234304662,0.6000261417465336,66.96324164494416,64.4,4554.007858728502,6617.354294478528,85380,0.00989450726211405
odds_30plus_score>=0.6_top1,12729,12729,1.0,1272900,4235740,2962840,3.3276298216670597,3.3199544347552834,1036,0.08138895435619452,0.08138895435619452,0.779498631396172,0.6003670513974793,42.68461780186975,39.3,3275.809837242099,4088.5521235521237,9770,0.0023065627257574826
odds_30_500_score>=0.6_top1,12729,12729,1.0,1272900,4235740,2962840,3.3276298216670597,3.3199544347552834,1036,0.08138895435619452,0.08138895435619452,0.779498631396172,0.6003670513974793,42.68461780186975,39.3,3275.809837242099,4088.5521235521237,9770,0.0023065627257574826
odds_30_500_top1_by_direct_ticket_score,13325,13325,1.0,1332500,4437200,3104700,3.329981238273921,3.317853658536585,1059,0.07947467166979362,0.07947467166979362,0.7660049303884907,0.000851392312311,45.075377110694184,39.9,3327.3141767587413,4189.9905571293675,16160,0.003641936356260705
odds_30plus_top1_by_direct_ticket_score,13326,13326,1.0,1332600,4437200,3104600,3.329731352243734,3.3176046825754164,1059,0.07946870778928411,0.07946870778928411,0.765955101792868,0.000851392312311,45.20580819450698,39.9,3328.1796002658148,4189.9905571293675,16160,0.003641936356260705
odds_50plus_score>=0.6_top5,11352,31085,2.7382840028188866,3108500,10378850,7270350,3.3388611870677174,3.3113945632941935,1536,0.0494129001125945,0.13530655391120508,0.6782289148655525,0.6000261417465336,68.65676371240149,66.4,4619.185387439415,6757.063802083333,85380,0.008226344922607032
odds_50_500_score>=0.6_top5,11352,31085,2.7382840028188866,3108500,10378850,7270350,3.3388611870677174,3.3113945632941935,1536,0.0494129001125945,0.13530655391120508,0.6782289148655525,0.6000261417465336,68.65676371240149,66.4,4619.185387439415,6757.063802083333,85380,0.008226344922607032
odds_50_1000_score>=0.6_top5,11352,31085,2.7382840028188866,3108500,10378850,7270350,3.3388611870677174,3.3113945632941935,1536,0.0494129001125945,0.13530655391120508,0.6782289148655525,0.6000261417465336,68.65676371240149,66.4,4619.185387439415,6757.063802083333,85380,0.008226344922607032
odds_30plus_score>=0.5_top1,13076,13076,1.0,1307600,4338830,3031230,3.3181630468033037,3.3096130315081065,1050,0.08029978586723768,0.08029978586723768,0.773620486564282,0.5006546707228078,43.7759483022331,39.6,3312.51621734317,4132.219047619048,11180,0.002576731515178055
odds_30_500_score>=0.5_top1,13076,13076,1.0,1307600,4338830,3031230,3.3181630468033037,3.3096130315081065,1050,0.08029978586723768,0.08029978586723768,0.773620486564282,0.5006546707228078,43.7759483022331,39.6,3312.51621734317,4132.219047619048,11180,0.002576731515178055
odds_30plus_score>=0.5_top2,13076,25510,1.9509024166411746,2551000,8462650,5911650,3.317385339082713,3.3044727557820464,1859,0.0728733829870639,0.14216885897828083,0.7478990783515449,0.5000269802273916,48.869086632693055,44.1,3552.9538977764637,4552.259279182356,32940,0.0038923977713836684
odds_30_500_score>=0.5_top2,13076,25510,1.9509024166411746,2551000,8462650,5911650,3.317385339082713,3.3044727557820464,1859,0.0728733829870639,0.14216885897828083,0.7478990783515449,0.5000269802273916,48.869086632693055,44.1,3552.9538977764637,4552.259279182356,32940,0.0038923977713836684
odds_30plus_score>=0.7_top1,11493,11493,1.0,1149300,3803290,2653990,3.3092230053075786,3.3021404333072306,964,0.08387714260854433,0.08387714260854433,0.7920084054421006,0.7000582856215776,40.470790916209864,38.2,3178.2862710226605,3945.3215767634856,8140,0.002140252255284241
odds_30_500_score>=0.7_top1,11493,11493,1.0,1149300,3803290,2653990,3.3092230053075786,3.3021404333072306,964,0.08387714260854433,0.08387714260854433,0.7920084054421006,0.7000582856215776,40.470790916209864,38.2,3178.2862710226605,3945.3215767634856,8140,0.002140252255284241
odds_30plus_score>=0.6_top3,12729,33788,2.6544111870531855,3378800,11172400,7793600,3.3066177341067835,3.296868710784894,2367,0.07005445720374097,0.18595333490454866,0.7435247193433874,0.6000272220969043,50.15796732567775,46.7,3653.089084709145,4720.067596113224,32940,0.0029483369732555224
odds_30_500_score>=0.6_top3,12729,33788,2.6544111870531855,3378800,11172400,7793600,3.3066177341067835,3.296868710784894,2367,0.07005445720374097,0.18595333490454866,0.7435247193433874,0.6000272220969043,50.15796732567775,46.7,3653.089084709145,4720.067596113224,32940,0.0029483369732555224
odds_50plus_score>=0.6_top10,11352,32899,2.8980796335447496,3289900,10929410,7639510,3.3221100945317485,3.2961579379312442,1606,0.04881607343688258,0.14147286821705427,0.6756625659635516,0.6000133209781857,69.33981276026627,67.2,4646.2304038648645,6805.361145703611,85380,0.007811949592887448
odds_50_500_score>=0.6_top10,11352,32899,2.8980796335447496,3289900,10929410,7639510,3.3221100945317485,3.2961579379312442,1606,0.04881607343688258,0.14147286821705427,0.6756625659635516,0.6000133209781857,69.33981276026627,67.2,4646.2304038648645,6805.361145703611,85380,0.007811949592887448
odds_50_1000_score>=0.6_top10,11352,32899,2.8980796335447496,3289900,10929410,7639510,3.3221100945317485,3.2961579379312442,1606,0.04881607343688258,0.14147286821705427,0.6756625659635516,0.6000133209781857,69.33981276026627,67.2,4646.2304038648645,6805.361145703611,85380,0.007811949592887448
odds_50plus_score>=0.6,11352,32926,2.9004580690627204,3292600,10929410,7636810,3.3193858956447793,3.2934550203486608,1606,0.04877604324849663,0.14147286821705427,0.6756138694264905,0.6000133209781857,69.35332867642593,67.2,4646.7550753745345,6805.361145703611,85380,0.007811949592887448
odds_50_500_score>=0.6,11352,32926,2.9004580690627204,3292600,10929410,7636810,3.3193858956447793,3.2934550203486608,1606,0.04877604324849663,0.14147286821705427,0.6756138694264905,0.6000133209781857,69.35332867642593,67.2,4646.7550753745345,6805.361145703611,85380,0.007811949592887448
odds_50_1000_score>=0.6,11352,32926,2.9004580690627204,3292600,10929410,7636810,3.3193858956447793,3.2934550203486608,1606,0.04877604324849663,0.14147286821705427,0.6756138694264905,0.6000133209781857,69.35332867642593,67.2,4646.7550753745345,6805.361145703611,85380,0.007811949592887448
odds_50plus_score>=0.6_top2,11352,19939,1.756430584918957,1993900,6576360,4582460,3.2982396308741664,3.292136014845278,1026,0.05145694367821857,0.09038054968287526,0.6929781525807698,0.6000261417465336,65.20216660815487,62.5,4486.496236152759,6409.707602339181,12170,0.001850567791300963
odds_50_500_score>=0.6_top2,11352,19939,1.756430584918957,1993900,6576360,4582460,3.2982396308741664,3.292136014845278,1026,0.05145694367821857,0.09038054968287526,0.6929781525807698,0.6000261417465336,65.20216660815487,62.5,4486.496236152759,6409.707602339181,12170,0.001850567791300963
odds_50_1000_score>=0.6_top2,11352,19939,1.756430584918957,1993900,6576360,4582460,3.2982396308741664,3.292136014845278,1026,0.05145694367821857,0.09038054968287526,0.6929781525807698,0.6000261417465336,65.20216660815487,62.5,4486.496236152759,6409.707602339181,12170,0.001850567791300963
odds_30_500_top2_by_direct_ticket_score,13325,26650,2.0,2665000,8746000,6081000,3.2818011257035646,3.2694409005628517,1884,0.07069418386491558,0.14138836772983115,0.7318790363311898,0.0002498632652266,52.292123827392125,45.0,3597.595916079009,4642.250530785563,32940,0.003766293162588612
odds_30plus_top2_by_direct_ticket_score,13326,26652,2.0,2665200,8746000,6080800,3.2815548551703437,3.2691955575566563,1884,0.07068887888338586,0.14137775776677172,0.7318378801630485,0.0002498632652266,52.53540072039622,45.0,3600.3945298926233,4642.250530785563,32940,0.003766293162588612
odds_30plus_score>=0.5_top3,13076,36837,2.817145916182319,3683700,12066770,8383070,3.2757200640660207,3.26677796780411,2478,0.06726932160599397,0.18950749464668093,0.7280156856384682,0.5000269802273916,53.27138203436762,48.5,3753.2657993417383,4869.5601291364,32940,0.002729810877310167
odds_30_500_score>=0.5_top3,13076,36837,2.817145916182319,3683700,12066770,8383070,3.2757200640660207,3.26677796780411,2478,0.06726932160599397,0.18950749464668093,0.7280156856384682,0.5000269802273916,53.27138203436762,48.5,3753.2657993417383,4869.5601291364,32940,0.002729810877310167
