rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month,day,race_score,expected_return,source_rules,strategy
high_odds_v1_top5,1120260514040011,7-3-2,2026-05-17,203.5,20350,0,1630.0,2.0,0.0,0.4104463544632898,8352.583313327948,51,170,2026-05,2026-05-17,0.5953435953972336,8352.583313327948,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040011,8-2-9,2026-05-17,176.5,17650,0,1630.0,2.0,0.0,0.4796952958155168,8466.621971143872,38,165,2026-05,2026-05-17,0.5953435953972336,8466.621971143872,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040011,9-4-5,2026-05-17,188.8,18880,0,1630.0,2.0,0.0,0.4497832987651447,8491.908680685932,44,164,2026-05,2026-05-17,0.5953435953972336,8491.908680685932,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040012,1-3-9,2026-05-17,189.5,18950,0,1110.0,1.0,0.0,0.433749566842235,8219.554291660354,39,145,2026-05,2026-05-17,0.709521564419248,8219.554291660354,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040012,1-5-9,2026-05-17,142.5,14250,0,1110.0,1.0,0.0,0.4578733419834573,6524.695123264267,38,207,2026-05,2026-05-17,0.709521564419248,6524.695123264267,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040012,2-5-4,2026-05-17,150.4,15040,0,1110.0,1.0,0.0,0.4293293493038131,6457.11341352935,40,209,2026-05,2026-05-17,0.709521564419248,6457.113413529349,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040012,5-8-4,2026-05-17,283.3,28330,0,1110.0,1.0,0.0,0.4059361041918742,11500.169831755797,46,75,2026-05,2026-05-17,0.709521564419248,11500.169831755797,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,1120260514040012,5-8-7,2026-05-17,190.0,19000,0,1110.0,1.0,0.0,0.4014012888228475,7626.6244876341025,47,166,2026-05,2026-05-17,0.709521564419248,7626.624487634102,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030006,1-2-6,2026-05-17,201.9,20190,0,2710.0,4.0,0.0,0.4158343008349118,8395.69453385687,53,31,2026-05,2026-05-17,0.5350088990436833,8395.69453385687,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030006,1-6-7,2026-05-17,176.6,17660,0,2710.0,4.0,0.0,0.4916303054912969,8682.191194976303,38,28,2026-05,2026-05-17,0.5350088990436833,8682.191194976302,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030006,2-1-6,2026-05-17,185.2,18520,0,2710.0,4.0,0.0,0.5612211161088474,10393.815070335851,31,17,2026-05,2026-05-17,0.5350088990436833,10393.815070335851,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030006,2-1-7,2026-05-17,192.7,19270,0,2710.0,4.0,0.0,0.527375342511465,10162.52285019593,33,18,2026-05,2026-05-17,0.5350088990436833,10162.52285019593,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030006,2-6-1,2026-05-17,226.5,22650,0,2710.0,4.0,0.0,0.4632393851337632,10492.372073279736,44,16,2026-05,2026-05-17,0.5350088990436833,10492.372073279736,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030011,1-4-2,2026-05-17,143.6,14360,0,1930.0,4.0,0.0,0.4084619225490024,5865.513207803675,29,56,2026-05,2026-05-17,0.4760656713468967,5865.513207803674,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2420260515030011,2-4-1,2026-05-17,167.9,16790,0,1930.0,4.0,0.0,0.4119365961018305,6916.415448549734,28,42,2026-05,2026-05-17,0.4760656713468967,6916.415448549734,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,3620260515030007,3-4-1,2026-05-17,30.5,3050,0,13280.0,31.0,0.0,0.915905753719134,2793.512548843358,8,101,2026-05,2026-05-17,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5620260516020003,6-1-2,2026-05-17,30.4,3040,0,33530.0,61.0,0.0,0.9181287226782824,2791.111316941978,7,201,2026-05,2026-05-17,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,5620260516020004,2-4-6,2026-05-17,176.5,17650,0,20250.0,65.0,0.0,0.4209577156879726,7429.903681892717,51,104,2026-05,2026-05-17,0.4558242875167155,7429.903681892716,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5620260516020004,3-2-6,2026-05-17,165.2,16520,0,20250.0,65.0,0.0,0.4362453164291496,7206.772627409551,46,111,2026-05,2026-05-17,0.4558242875167155,7206.77262740955,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5620260516020004,3-4-1,2026-05-17,169.6,16960,0,20250.0,65.0,0.0,0.4130404093253689,7005.165342158258,52,118,2026-05,2026-05-17,0.4558242875167155,7005.165342158256,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5620260516020004,4-2-7,2026-05-17,171.3,17130,0,20250.0,65.0,0.0,0.4047361285100043,6933.129881376374,54,119,2026-05,2026-05-17,0.4558242875167155,6933.129881376373,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5620260516020004,4-7-5,2026-05-17,158.0,15800,0,20250.0,65.0,0.0,0.4477492556343969,7074.438239023471,44,117,2026-05,2026-05-17,0.4558242875167155,7074.438239023471,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,8320260517010002,1-5-6,2026-05-17,30.1,3010,0,440.0,1.0,0.0,0.9029610817603484,2717.912856098649,7,196,2026-05,2026-05-17,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5520260517020009,7-2-4,2026-05-18,30.7,3070,0,30670.0,86.0,0.0,0.9225745805517238,2832.303962293792,4,183,2026-05,2026-05-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7420260518010004,5-1-2,2026-05-18,30.7,3070,0,380.0,2.0,0.0,0.9174955828739724,2816.711439423096,9,142,2026-05,2026-05-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7420260518010005,3-7-2,2026-05-18,30.1,3010,0,5770.0,14.0,0.0,0.9127029096265856,2747.235757976023,8,77,2026-05,2026-05-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7420260518010008,5-7-4,2026-05-18,30.2,3020,0,4510.0,14.0,0.0,0.9083150861996656,2743.1115603229896,8,200,2026-05,2026-05-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,8320260517020004,4-3-1,2026-05-18,30.5,3050,0,95650.0,97.0,0.0,0.9025982290144072,2752.9245984939425,11,170,2026-05,2026-05-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2720260518020003,5-2-7,2026-05-19,30.3,3030,0,1870.0,4.0,0.0,0.9045169211288,2740.686271020264,10,200,2026-05,2026-05-19,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5520260517030012,4-2-7,2026-05-19,30.6,3060,0,4510.0,17.0,0.0,0.9026986032347918,2762.257725898463,8,198,2026-05,2026-05-19,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,6320260517030003,5-1-3,2026-05-19,30.4,3040,0,3390.0,12.0,0.0,0.9090807752895296,2763.60555688017,10,181,2026-05,2026-05-19,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,1220260519020009,2-1-5,2026-05-20,30.6,3060,0,12800.0,32.0,0.0,0.9126965598924393,2792.851473270864,6,202,2026-05,2026-05-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2720260518030001,6-3-1,2026-05-20,30.7,3070,0,4040.0,11.0,0.0,0.906250752317032,2782.1898096132886,6,201,2026-05,2026-05-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7520260520010003,3-5-6,2026-05-20,30.3,3030,0,1580.0,4.0,0.0,0.9190120964004388,2784.60665209333,9,185,2026-05,2026-05-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7520260520010005,2-7-1,2026-05-20,30.3,3030,0,5170.0,17.0,0.0,0.9065016517934984,2746.7000049343,6,204,2026-05,2026-05-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7520260520010011,7-5-3,2026-05-20,30.2,3020,0,30080.0,84.0,0.0,0.9060908384416458,2736.3943320937706,5,199,2026-05,2026-05-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260521010003,3-5-7,2026-05-21,30.6,3060,0,1440.0,5.0,0.0,0.9112900145628448,2788.547444562305,8,201,2026-05,2026-05-21,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3720260519030005,6-1-5,2026-05-21,30.7,3070,0,91020.0,195.0,0.0,0.9144699721136496,2807.4228143889045,3,203,2026-05,2026-05-21,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3720260519030008,1-2-4,2026-05-21,30.4,3040,0,13140.0,45.0,0.0,0.9010638013986522,2739.233956251903,10,185,2026-05,2026-05-21,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7520260520020010,3-4-5,2026-05-21,30.4,3040,0,1430.0,3.0,0.0,0.9009522118509148,2738.894724026781,7,200,2026-05,2026-05-21,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260521020007,3-5-2,2026-05-22,30.0,3000,1,3000.0,8.0,3000.0,0.9182535314213036,2754.760594263911,6,105,2026-05,2026-05-22,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3520260522010002,5-1-6,2026-05-22,30.3,3030,0,8320.0,33.0,0.0,0.91345528851228,2767.769524192209,7,187,2026-05,2026-05-22,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,3520260522010007,1-4-3,2026-05-22,104.9,10490,0,5670.0,18.0,0.0,0.5717175703675086,5997.317313155165,23,31,2026-05,2026-05-22,0.4641112414290448,5997.317313155166,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010007,1-7-3,2026-05-22,130.5,13050,0,5670.0,18.0,0.0,0.4549302183036285,5936.839348862352,31,33,2026-05,2026-05-22,0.4641112414290448,5936.839348862352,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010007,2-3-7,2026-05-22,135.6,13560,0,5670.0,18.0,0.0,0.4400890207507389,5967.6071213800205,34,32,2026-05,2026-05-22,0.4641112414290448,5967.60712138002,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,3520260522010007,3-2-4,2026-05-22,30.5,3050,0,5670.0,18.0,0.0,0.9058484162935247,2762.8376696952505,8,134,2026-05,2026-05-22,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,3520260522010007,3-6-1,2026-05-22,123.9,12390,0,5670.0,18.0,0.0,0.4210812287216449,5217.19642386118,35,44,2026-05,2026-05-22,0.4641112414290448,5217.196423861181,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010007,3-6-2,2026-05-22,135.8,13580,0,5670.0,18.0,0.0,0.4426456864789617,6011.1284223843,33,29,2026-05,2026-05-22,0.4641112414290448,6011.1284223843,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010009,2-1-3,2026-05-22,117.5,11750,0,26280.0,79.0,0.0,0.4204332740355471,4940.090969917679,33,42,2026-05,2026-05-22,0.4905450996915491,4940.090969917678,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010009,3-2-1,2026-05-22,156.9,15690,0,26280.0,79.0,0.0,0.4292055240886401,6734.234672950764,32,19,2026-05,2026-05-22,0.4905450996915491,6734.234672950764,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010010,4-3-5,2026-05-22,102.6,10260,0,4200.0,16.0,0.0,0.4514937914874902,4632.32630066165,27,79,2026-05,2026-05-22,0.4813725664315677,4632.326300661649,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010010,7-3-4,2026-05-22,117.7,11770,0,4200.0,16.0,0.0,0.4088979083237105,4812.728380970073,30,76,2026-05,2026-05-22,0.4813725664315677,4812.728380970073,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010011,3-4-1,2026-05-22,114.5,11450,0,3700.0,11.0,0.0,0.4350971982677104,4981.862920165285,24,63,2026-05,2026-05-22,0.4797282930353275,4981.862920165285,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522010011,6-5-1,2026-05-22,421.2,42120,0,3700.0,11.0,0.0,0.4215798294543035,17756.942416615268,26,3,2026-05,2026-05-22,0.4797282930353275,17756.942416615264,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,5320260520030007,1-5-7,2026-05-22,30.6,3060,0,220.0,1.0,0.0,0.9159155024399044,2802.701437466108,5,203,2026-05,2026-05-22,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,5320260520030010,3-2-1,2026-05-22,150.6,15060,0,3920.0,13.0,0.0,0.4160135256115775,6265.163695710357,47,115,2026-05,2026-05-22,0.4537548631485756,6265.163695710357,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5320260520030010,3-2-6,2026-05-22,154.1,15410,0,3920.0,13.0,0.0,0.5201505319714742,8015.519697680417,35,90,2026-05,2026-05-22,0.4537548631485756,8015.519697680418,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5320260520030010,4-1-2,2026-05-22,138.3,13830,0,3920.0,13.0,0.0,0.4629995838557367,6403.284244724839,41,113,2026-05,2026-05-22,0.4537548631485756,6403.284244724839,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5320260520030010,4-1-6,2026-05-22,143.2,14320,0,3920.0,13.0,0.0,0.4733930180602267,6778.988018622446,40,106,2026-05,2026-05-22,0.4537548631485756,6778.988018622446,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,5320260520030010,4-2-6,2026-05-22,113.8,11380,0,3920.0,13.0,0.0,0.5388564836654887,6132.186784113261,34,119,2026-05,2026-05-22,0.4537548631485756,6132.186784113261,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,6220260522010007,4-1-2,2026-05-22,30.1,3010,0,3760.0,16.0,0.0,0.9008204209721252,2711.469467126097,10,179,2026-05,2026-05-22,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7520260520030006,5-1-4,2026-05-22,30.7,3070,0,2080.0,9.0,0.0,0.9061243191111727,2781.8016596713005,12,29,2026-05,2026-05-22,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260521030006,4-1-3,2026-05-23,30.5,3050,0,1100.0,1.0,0.0,0.907216630276081,2767.010722342048,8,197,2026-05,2026-05-23,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260521030012,5-4-3,2026-05-23,30.2,3020,0,7760.0,29.0,0.0,0.9031436234412916,2727.4937427927007,6,194,2026-05,2026-05-23,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2520260522020006,5-4-1,2026-05-23,30.7,3070,0,450.0,1.0,0.0,0.9034733564754476,2773.6632043796244,7,202,2026-05,2026-05-23,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,3520260522020008,2-7-4,2026-05-23,103.8,10380,0,2710.0,8.0,0.0,0.4344695247847208,4509.793667265401,36,58,2026-05,2026-05-23,0.4503698939301759,4509.793667265401,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522020008,3-7-2,2026-05-23,109.6,10960,0,2710.0,8.0,0.0,0.4583947995126628,5024.007002658785,33,44,2026-05,2026-05-23,0.4503698939301759,5024.007002658785,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522020008,6-1-2,2026-05-23,425.0,42500,0,2710.0,8.0,0.0,0.4151998886483867,17645.99526755644,38,2,2026-05,2026-05-23,0.4503698939301759,17645.995267556435,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522020009,1-2-6,2026-05-23,120.0,12000,0,5290.0,21.0,0.0,0.4411559527337487,5293.871432804985,39,50,2026-05,2026-05-23,0.5807380076313141,5293.871432804984,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522020009,1-7-3,2026-05-23,106.7,10670,0,5290.0,21.0,0.0,0.4470080765168131,4769.576176434396,38,74,2026-05,2026-05-23,0.5807380076313141,4769.576176434396,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522020009,4-2-1,2026-05-23,113.2,11320,0,5290.0,21.0,0.0,0.4737668303441432,5363.040519495701,33,44,2026-05,2026-05-23,0.5807380076313141,5363.0405194957,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3520260522020009,4-2-7,2026-05-23,151.6,15160,0,5290.0,21.0,0.0,0.4186983595670051,6347.467131035797,40,34,2026-05,2026-05-23,0.5807380076313141,6347.467131035797,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,4320260522020004,5-3-6,2026-05-23,30.0,3000,0,13550.0,44.0,0.0,0.9087008367338572,2726.1025102015715,6,203,2026-05,2026-05-23,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260522020009,1-6-4,2026-05-23,30.4,3040,0,4930.0,18.0,0.0,0.9039417392800092,2747.982887411228,10,172,2026-05,2026-05-23,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,8420260523010001,1-4-2,2026-05-23,161.3,16130,0,10170.0,30.0,0.0,0.4404492718584245,7104.446755076387,35,278,2026-05,2026-05-23,0.5596211632730276,7104.446755076387,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010001,4-9-6,2026-05-23,170.1,17010,0,10170.0,30.0,0.0,0.4476942892816832,7615.279860681432,33,246,2026-05,2026-05-23,0.5596211632730276,7615.279860681431,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010001,7-3-9,2026-05-23,182.4,18240,0,10170.0,30.0,0.0,0.451028050713845,8226.751645020533,32,205,2026-05,2026-05-23,0.5596211632730276,8226.751645020533,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010001,9-6-2,2026-05-23,187.4,18740,0,10170.0,30.0,0.0,0.4251241783705001,7966.827102663173,38,218,2026-05,2026-05-23,0.5596211632730276,7966.827102663172,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010001,9-6-7,2026-05-23,159.6,15960,0,10170.0,30.0,0.0,0.4605168037177336,7349.848187335028,30,265,2026-05,2026-05-23,0.5596211632730276,7349.848187335028,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010002,2-9-4,2026-05-23,182.4,18240,0,18830.0,57.0,0.0,0.40564163267913,7398.903380067331,37,213,2026-05,2026-05-23,0.5656319770699721,7398.903380067331,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010002,9-1-4,2026-05-23,139.9,13990,0,18830.0,57.0,0.0,0.4211618080392876,5892.053694469634,35,297,2026-05,2026-05-23,0.5656319770699721,5892.053694469634,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010002,9-2-8,2026-05-23,123.9,12390,0,18830.0,57.0,0.0,0.5121169397906263,6345.1288840058605,29,266,2026-05,2026-05-23,0.5656319770699721,6345.1288840058605,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010002,9-4-5,2026-05-23,118.7,11870,0,18830.0,57.0,0.0,0.5364925585463477,6368.166669945147,26,263,2026-05,2026-05-23,0.5656319770699721,6368.166669945148,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010002,9-4-8,2026-05-23,194.4,19440,0,18830.0,57.0,0.0,0.4038035901940326,7849.941793371994,39,191,2026-05,2026-05-23,0.5656319770699721,7849.941793371994,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010003,1-5-9,2026-05-23,175.9,17590,0,42860.0,129.0,0.0,0.4516825537493162,7945.096120450472,37,293,2026-05,2026-05-23,0.6228440571754499,7945.096120450472,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010003,1-7-3,2026-05-23,166.1,16610,0,42860.0,129.0,0.0,0.419288310412004,6964.378835943388,43,345,2026-05,2026-05-23,0.6228440571754499,6964.378835943386,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010003,1-7-8,2026-05-23,156.0,15600,0,42860.0,129.0,0.0,0.45176482676253,7047.531297495469,36,340,2026-05,2026-05-23,0.6228440571754499,7047.531297495468,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010003,3-5-8,2026-05-23,189.1,18910,0,42860.0,129.0,0.0,0.4010517030840028,7583.887705318492,49,313,2026-05,2026-05-23,0.6228440571754499,7583.887705318493,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010003,9-4-8,2026-05-23,215.8,21580,0,42860.0,129.0,0.0,0.4113812632932846,8877.607661869082,45,262,2026-05,2026-05-23,0.6228440571754499,8877.607661869082,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010004,1-7-3,2026-05-23,153.4,15340,0,6770.0,18.0,0.0,0.4208109192144522,6455.239500749697,41,349,2026-05,2026-05-23,0.600386893407325,6455.239500749697,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010004,5-9-1,2026-05-23,159.1,15910,0,6770.0,18.0,0.0,0.4294501952099976,6832.552605791063,40,330,2026-05,2026-05-23,0.600386893407325,6832.552605791062,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010004,7-9-3,2026-05-23,140.5,14050,0,6770.0,18.0,0.0,0.5006968022347796,7034.790071398654,32,322,2026-05,2026-05-23,0.600386893407325,7034.790071398654,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010004,9-5-1,2026-05-23,156.0,15600,0,6770.0,18.0,0.0,0.4074097831488837,6355.5926171225865,44,354,2026-05,2026-05-23,0.600386893407325,6355.592617122586,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010004,9-6-2,2026-05-23,144.7,14470,0,6770.0,18.0,0.0,0.4955979205042829,7171.301909696974,34,319,2026-05,2026-05-23,0.600386893407325,7171.301909696973,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010005,1-9-2,2026-05-23,202.0,20200,0,3200.0,6.0,0.0,0.4194020337424505,8471.9210815975,35,203,2026-05,2026-05-23,0.5903820331455502,8471.9210815975,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010005,3-5-8,2026-05-23,145.4,14540,0,3200.0,6.0,0.0,0.4188202406794704,6089.6462994795,36,323,2026-05,2026-05-23,0.5903820331455502,6089.646299479499,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010005,3-8-1,2026-05-23,132.5,13250,0,3200.0,6.0,0.0,0.5160914944310359,6838.212301211225,24,273,2026-05,2026-05-23,0.5903820331455502,6838.212301211224,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010005,3-9-1,2026-05-23,170.6,17060,0,3200.0,6.0,0.0,0.4311861789220184,7356.036212409634,30,250,2026-05,2026-05-23,0.5903820331455502,7356.036212409633,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010005,3-9-8,2026-05-23,169.5,16950,0,3200.0,6.0,0.0,0.4211926407746704,7139.215261130663,34,261,2026-05,2026-05-23,0.5903820331455502,7139.215261130663,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010006,3-1-9,2026-05-23,137.3,13730,0,19400.0,48.0,0.0,0.4116414441792732,5651.837028581422,32,390,2026-05,2026-05-23,0.6626596374709353,5651.837028581422,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010006,3-4-9,2026-05-23,147.2,14720,0,19400.0,48.0,0.0,0.4498776584607963,6622.199132542923,28,317,2026-05,2026-05-23,0.6626596374709353,6622.199132542922,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010006,3-7-9,2026-05-23,139.7,13970,0,19400.0,48.0,0.0,0.4347245088119733,6073.101388103268,29,350,2026-05,2026-05-23,0.6626596374709353,6073.101388103266,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010006,7-5-3,2026-05-23,160.4,16040,0,19400.0,48.0,0.0,0.4548381753470231,7295.604332566251,27,277,2026-05,2026-05-23,0.6626596374709353,7295.60433256625,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010006,9-7-4,2026-05-23,127.4,12740,0,19400.0,48.0,0.0,0.481750982208565,6137.507513337118,24,345,2026-05,2026-05-23,0.6626596374709353,6137.507513337118,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010007,2-8-3,2026-05-23,137.7,13770,0,13000.0,40.0,0.0,0.4893356306466117,6738.151634003842,31,342,2026-05,2026-05-23,0.6050083416644083,6738.1516340038415,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010007,2-8-4,2026-05-23,143.8,14380,0,13000.0,40.0,0.0,0.4696181177539779,6753.108533302202,33,339,2026-05,2026-05-23,0.6050083416644083,6753.108533302202,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010007,2-8-7,2026-05-23,130.0,13000,1,13000.0,40.0,13000.0,0.5485016574417749,7130.521546743074,23,314,2026-05,2026-05-23,0.6050083416644083,7130.521546743074,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010007,5-8-7,2026-05-23,265.1,26510,0,13000.0,40.0,0.0,0.4211860262339325,11165.64155546155,41,181,2026-05,2026-05-23,0.6050083416644083,11165.64155546155,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010007,9-8-7,2026-05-23,188.8,18880,0,13000.0,40.0,0.0,0.4139590848221755,7815.547521442674,43,294,2026-05,2026-05-23,0.6050083416644083,7815.547521442674,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010008,2-5-3,2026-05-23,163.5,16350,0,4330.0,8.0,0.0,0.4010578964335452,6557.296606688465,37,318,2026-05,2026-05-23,0.5706336997475074,6557.296606688465,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010008,2-8-5,2026-05-23,130.1,13010,0,4330.0,8.0,0.0,0.5278613929209536,6867.476721901606,27,302,2026-05,2026-05-23,0.5706336997475074,6867.476721901606,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010008,5-1-7,2026-05-23,160.8,16080,0,4330.0,8.0,0.0,0.4203910583489317,6759.888218250822,36,307,2026-05,2026-05-23,0.5706336997475074,6759.888218250822,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010008,5-8-7,2026-05-23,196.9,19690,0,4330.0,8.0,0.0,0.4997156462115069,9839.40107390457,28,200,2026-05,2026-05-23,0.5706336997475074,9839.401073904572,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8420260523010008,7-4-5,2026-05-23,170.4,17040,0,4330.0,8.0,0.0,0.4247159163405345,7237.159214442708,35,282,2026-05,2026-05-23,0.5706336997475074,7237.159214442709,high_odds_v1_top5,middle_plus_high_top5
