rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,race_score,month,day,expected_return
high_odds_v1_top5,4720260509030009,9-3-7,2026-05-11,201.6,20160,0,27270.0,86.0,0.0,0.4877971504576204,9833.990553225629,38,269,0.7083012206377611,2026-05,2026-05-11,9833.990553225627
high_odds_v1_top5,4720260509030009,9-7-1,2026-05-11,220.4,22040,0,27270.0,86.0,0.0,0.4189015303657134,9232.589729260324,65,285,0.7083012206377611,2026-05,2026-05-11,9232.589729260324
high_odds_v1_top5,4720260509030009,9-3-4,2026-05-11,190.2,19020,0,27270.0,86.0,0.0,0.4621160955899114,8789.448138120117,46,303,0.7083012206377611,2026-05,2026-05-11,8789.448138120115
high_odds_v1_top5,4720260509030010,6-9-2,2026-05-11,229.9,22990,0,4530.0,9.0,0.0,0.4045643181908185,9300.933675206918,49,204,0.6353720058208511,2026-05,2026-05-11,9300.933675206918
high_odds_v1_top5,4720260509030010,9-4-3,2026-05-11,215.2,21520,0,4530.0,9.0,0.0,0.4002009789962544,8612.325067999396,52,232,0.6353720058208511,2026-05,2026-05-11,8612.325067999394
high_odds_v1_top5,4720260509030010,4-9-2,2026-05-11,180.5,18050,0,4530.0,9.0,0.0,0.4630444968404689,8357.953167970463,40,242,0.6353720058208511,2026-05,2026-05-11,8357.953167970463
high_odds_v1_top5,4720260509030010,4-2-5,2026-05-11,172.9,17290,0,4530.0,9.0,0.0,0.4817565973594243,8329.571568344447,35,244,0.6353720058208511,2026-05,2026-05-11,8329.571568344445
high_odds_v1_top5,4720260509030010,9-4-2,2026-05-11,196.9,19690,0,4530.0,9.0,0.0,0.4183090347588513,8236.504894401784,45,246,0.6353720058208511,2026-05,2026-05-11,8236.504894401782
high_odds_v1_top5,4720260509030011,3-9-7,2026-05-11,209.2,20920,0,14110.0,44.0,0.0,0.451304285283307,9441.285648126785,40,172,0.6137095536607637,2026-05,2026-05-11,9441.285648126783
high_odds_v1_top5,4720260509030011,1-9-7,2026-05-11,194.2,19420,0,14110.0,44.0,0.0,0.465395702478666,9037.984542135697,38,189,0.6137095536607637,2026-05,2026-05-11,9037.984542135693
high_odds_v1_top5,4720260509030011,3-8-5,2026-05-11,182.2,18220,0,14110.0,44.0,0.0,0.4663763236030713,8497.376616047959,37,207,0.6137095536607637,2026-05,2026-05-11,8497.376616047959
high_odds_v1_top5,4720260509030011,2-9-3,2026-05-11,166.8,16680,0,14110.0,44.0,0.0,0.4843195996022755,8078.450921365955,34,225,0.6137095536607637,2026-05,2026-05-11,8078.450921365956
high_odds_v1_top5,4720260509030011,2-9-1,2026-05-11,166.7,16670,0,14110.0,44.0,0.0,0.481931392851528,8033.796318834972,35,230,0.6137095536607637,2026-05,2026-05-11,8033.79631883497
high_odds_v1_top5,4720260509030012,8-3-9,2026-05-11,195.4,19540,0,4030.0,9.0,0.0,0.4776274724541403,9332.840811753902,36,190,0.7097509715114835,2026-05,2026-05-11,9332.840811753902
high_odds_v1_top5,4720260509030012,9-3-6,2026-05-11,170.2,17020,0,4030.0,9.0,0.0,0.4913176193493928,8362.225881326665,34,203,0.7097509715114835,2026-05,2026-05-11,8362.225881326664
high_odds_v1_top5,4720260509030012,3-8-9,2026-05-11,141.1,14110,0,4030.0,9.0,0.0,0.5107180791288112,7206.232096507526,29,240,0.7097509715114835,2026-05,2026-05-11,7206.232096507526
high_odds_v1_top5,4720260509030012,2-3-9,2026-05-11,136.8,13680,0,4030.0,9.0,0.0,0.5158077255741649,7056.249685854576,26,246,0.7097509715114835,2026-05,2026-05-11,7056.249685854576
high_odds_v1_top5,4720260509030012,9-7-8,2026-05-11,143.3,14330,0,4030.0,9.0,0.0,0.4760077271752313,6821.1907304210645,37,252,0.7097509715114835,2026-05,2026-05-11,6821.190730421065
high_odds_v1_top5,4720260509040004,6-4-1,2026-05-12,223.2,22320,0,33980.0,112.0,0.0,0.418685767370404,9345.066327707418,53,139,0.6125738314703535,2026-05,2026-05-12,9345.066327707416
high_odds_v1_top5,4720260509040004,6-1-3,2026-05-12,211.9,21190,0,33980.0,112.0,0.0,0.437228400041411,9264.8697968775,49,143,0.6125738314703535,2026-05,2026-05-12,9264.8697968775
high_odds_v1_top5,4720260509040004,1-7-8,2026-05-12,191.5,19150,0,33980.0,112.0,0.0,0.4536193925146258,8686.811366655085,47,159,0.6125738314703535,2026-05,2026-05-12,8686.811366655083
high_odds_v1_top5,4720260509040004,6-1-2,2026-05-12,167.9,16790,0,33980.0,112.0,0.0,0.5150565200725133,8647.7989720175,35,162,0.6125738314703535,2026-05,2026-05-12,8647.7989720175
high_odds_v1_top5,4720260509040004,2-4-8,2026-05-12,179.8,17980,0,33980.0,112.0,0.0,0.4744523393513429,8530.653061537147,44,167,0.6125738314703535,2026-05,2026-05-12,8530.653061537145
high_odds_v1_top5,4720260509040006,3-4-7,2026-05-12,198.8,19880,0,14950.0,39.0,0.0,0.4662297140139247,9268.646714596824,35,132,0.7018251584003873,2026-05,2026-05-12,9268.646714596824
high_odds_v1_top5,4720260509040006,2-7-3,2026-05-12,211.0,21100,0,14950.0,39.0,0.0,0.4364888425994986,9209.91457884942,46,136,0.7018251584003873,2026-05,2026-05-12,9209.91457884942
high_odds_v1_top5,4720260509040006,1-5-7,2026-05-12,205.1,20510,0,14950.0,39.0,0.0,0.4143628949502278,8498.582975429174,50,165,0.7018251584003873,2026-05,2026-05-12,8498.582975429174
high_odds_v1_top5,4720260509040006,3-4-9,2026-05-12,184.7,18470,0,14950.0,39.0,0.0,0.446538325241898,8247.562867217855,42,187,0.7018251584003873,2026-05,2026-05-12,8247.562867217855
high_odds_v1_top5,4720260509040006,4-3-7,2026-05-12,169.5,16950,0,14950.0,39.0,0.0,0.4835663876843617,8196.45027124993,32,192,0.7018251584003873,2026-05,2026-05-12,8196.45027124993
high_odds_v1_top5,4720260509040007,4-8-5,2026-05-12,217.0,21700,0,15780.0,49.0,0.0,0.5280851084000946,11459.446852282052,28,135,0.6935831949747099,2026-05,2026-05-12,11459.446852282052
high_odds_v1_top5,4720260509040007,4-9-5,2026-05-12,205.0,20500,0,15780.0,49.0,0.0,0.5293418405302999,10851.507730871148,27,147,0.6935831949747099,2026-05,2026-05-12,10851.507730871146
high_odds_v1_top5,4720260509040007,4-2-5,2026-05-12,180.8,18080,0,15780.0,49.0,0.0,0.5745668870799839,10388.16931840611,23,165,0.6935831949747099,2026-05,2026-05-12,10388.169318406111
high_odds_v1_top5,4720260509040007,4-7-5,2026-05-12,217.0,21700,0,15780.0,49.0,0.0,0.4675630335827481,10146.117828745631,44,175,0.6935831949747099,2026-05,2026-05-12,10146.117828745633
high_odds_v1_top5,4720260509040007,4-5-8,2026-05-12,179.2,17920,0,15780.0,49.0,0.0,0.5304992779675068,9506.547061177722,26,194,0.6935831949747099,2026-05,2026-05-12,9506.547061177722
high_odds_v1_top5,4720260509040008,9-1-7,2026-05-12,206.5,20650,0,3860.0,12.0,0.0,0.4567538532114213,9431.96706881585,43,183,0.5471604161464723,2026-05,2026-05-12,9431.96706881585
high_odds_v1_top5,4720260509040008,6-1-7,2026-05-12,204.6,20460,0,3860.0,12.0,0.0,0.4444080274750961,9092.588242140466,45,193,0.5471604161464723,2026-05,2026-05-12,9092.588242140466
high_odds_v1_top5,4720260509040008,6-4-1,2026-05-12,164.3,16430,0,3860.0,12.0,0.0,0.5138422087390978,8442.427489583377,33,213,0.5471604161464723,2026-05,2026-05-12,8442.427489583377
high_odds_v1_top5,4720260509040008,2-1-3,2026-05-12,196.2,19620,0,3860.0,12.0,0.0,0.4087439764894928,8019.556818723849,50,226,0.5471604161464723,2026-05,2026-05-12,8019.556818723848
high_odds_v1_top5,4720260509040008,5-1-7,2026-05-12,161.7,16170,0,3860.0,12.0,0.0,0.4698088854076204,7596.809677041223,42,247,0.5471604161464723,2026-05,2026-05-12,7596.809677041221
high_odds_v1_top5,4720260509040009,2-5-7,2026-05-12,207.2,20720,0,24620.0,98.0,0.0,0.423958392354772,8784.417889590877,52,268,0.64476173563016,2026-05,2026-05-12,8784.417889590875
high_odds_v1_top5,4720260509040009,6-2-1,2026-05-12,186.8,18680,0,24620.0,98.0,0.0,0.4675465084483081,8733.768777814395,39,269,0.64476173563016,2026-05,2026-05-12,8733.768777814395
high_odds_v1_top5,4720260509040009,6-2-5,2026-05-12,197.2,19720,0,24620.0,98.0,0.0,0.4287213183112723,8454.38439709829,49,278,0.64476173563016,2026-05,2026-05-12,8454.384397098289
high_odds_v1_top5,4720260509040009,2-4-9,2026-05-12,171.6,17160,0,24620.0,98.0,0.0,0.4838438702549291,8302.760813574585,31,284,0.64476173563016,2026-05,2026-05-12,8302.760813574583
high_odds_v1_top5,4720260509040009,2-4-6,2026-05-12,202.1,20210,0,24620.0,98.0,0.0,0.4085932338620787,8257.66925635261,58,288,0.64476173563016,2026-05,2026-05-12,8257.66925635261
high_odds_v1_top5,4720260509040010,1-4-2,2026-05-12,232.7,23270,0,6680.0,16.0,0.0,0.4176443952241302,9718.585076865513,53,198,0.581396694752507,2026-05,2026-05-12,9718.585076865511
high_odds_v1_top5,4720260509040010,3-5-2,2026-05-12,194.0,19400,0,6680.0,16.0,0.0,0.4638853582954009,8999.375950930777,41,220,0.581396694752507,2026-05,2026-05-12,8999.375950930778
high_odds_v1_top5,4720260509040010,3-7-9,2026-05-12,217.3,21730,0,6680.0,16.0,0.0,0.4073325452728059,8851.336208778072,55,225,0.581396694752507,2026-05,2026-05-12,8851.336208778072
high_odds_v1_top5,4720260509040010,1-4-7,2026-05-12,187.9,18790,0,6680.0,16.0,0.0,0.4510377265234307,8474.998881375264,44,240,0.581396694752507,2026-05,2026-05-12,8474.998881375264
high_odds_v1_top5,4720260509040010,1-4-9,2026-05-12,176.1,17610,0,6680.0,16.0,0.0,0.4669917204302521,8223.72419677674,38,249,0.581396694752507,2026-05,2026-05-12,8223.724196776739
high_odds_v1_top5,4720260509040012,8-3-9,2026-05-12,205.3,20530,0,3410.0,2.0,0.0,0.4234354779988206,8693.130363315786,47,183,0.7132534999549737,2026-05,2026-05-12,8693.130363315786
high_odds_v1_top5,4720260509040012,1-3-7,2026-05-12,156.4,15640,0,3410.0,2.0,0.0,0.5124125405377316,8014.132134010121,28,213,0.7132534999549737,2026-05,2026-05-12,8014.132134010121
high_odds_v1_top5,4720260509040012,6-2-4,2026-05-12,181.6,18160,0,3410.0,2.0,0.0,0.4295436248786047,7800.512227795461,43,217,0.7132534999549737,2026-05,2026-05-12,7800.5122277954615
high_odds_v1_top5,4720260509040012,2-3-7,2026-05-12,173.1,17310,0,3410.0,2.0,0.0,0.450408134900755,7796.564815132068,38,218,0.7132534999549737,2026-05,2026-05-12,7796.564815132067
high_odds_v1_top5,4720260509040012,2-8-5,2026-05-12,170.4,17040,0,3410.0,2.0,0.0,0.4397483848262064,7493.312477438557,40,232,0.7132534999549737,2026-05,2026-05-12,7493.312477438558
high_odds_v1_top5,5320260205010001,2-9-7,2026-02-05,175.7,17570,0,960.0,2.0,0.0,0.4077542488158484,7164.242151694457,27,230,0.4768047310003714,2026-02,2026-02-05,7164.242151694455
high_odds_v1_top5,5320260205010001,9-2-5,2026-02-05,135.8,13580,0,960.0,2.0,0.0,0.4604577780872934,6253.016626425444,25,284,0.4768047310003714,2026-02,2026-02-05,6253.016626425445
high_odds_v1_top5,5320260205010002,2-9-3,2026-02-05,175.0,17500,0,3720.0,8.0,0.0,0.4040447364869488,7070.782888521603,42,228,0.460822472696911,2026-02,2026-02-05,7070.782888521603
high_odds_v1_top5,5320260205010002,1-5-3,2026-02-05,140.7,14070,0,3720.0,8.0,0.0,0.4991476085383755,7023.006852134943,38,234,0.460822472696911,2026-02,2026-02-05,7023.006852134942
high_odds_v1_top5,5320260205010002,2-1-5,2026-02-05,126.9,12690,0,3720.0,8.0,0.0,0.5161452553925746,6549.883290931772,36,263,0.460822472696911,2026-02,2026-02-05,6549.8832909317725
high_odds_v1_top5,5320260205010002,1-2-5,2026-02-05,124.6,12460,0,3720.0,8.0,0.0,0.523501379905134,6522.82719361797,34,267,0.460822472696911,2026-02,2026-02-05,6522.82719361797
high_odds_v1_top5,5320260205010002,1-2-9,2026-02-05,135.3,13530,0,3720.0,8.0,0.0,0.4815755165372689,6515.716738749249,39,268,0.460822472696911,2026-02,2026-02-05,6515.716738749248
high_odds_v1_top5,5320260205010003,4-1-9,2026-02-05,219.4,21940,0,2590.0,5.0,0.0,0.5311847245951357,11654.192857617276,30,111,0.5094748238182915,2026-02,2026-02-05,11654.192857617276
high_odds_v1_top5,5320260205010003,1-4-9,2026-02-05,165.6,16560,0,2590.0,5.0,0.0,0.4372143433651406,7240.269526126729,37,228,0.5094748238182915,2026-02,2026-02-05,7240.269526126728
high_odds_v1_top5,5320260205010003,1-4-7,2026-02-05,164.1,16410,0,2590.0,5.0,0.0,0.4341849753904502,7124.975446157288,39,242,0.5094748238182915,2026-02,2026-02-05,7124.9754461572875
high_odds_v1_top5,5320260205010003,7-4-5,2026-02-05,160.0,16000,0,2590.0,5.0,0.0,0.4130939529411926,6609.503247059082,41,271,0.5094748238182915,2026-02,2026-02-05,6609.503247059082
high_odds_v1_top5,5320260205010003,5-3-9,2026-02-05,146.2,14620,0,2590.0,5.0,0.0,0.4241704673183444,6201.372232194195,40,304,0.5094748238182915,2026-02,2026-02-05,6201.372232194195
high_odds_v1_top5,5320260205010004,4-9-5,2026-02-05,203.5,20350,0,35470.0,93.0,0.0,0.4292334135149214,8734.89996502865,36,212,0.6232060099428954,2026-02,2026-02-05,8734.89996502865
high_odds_v1_top5,5320260205010004,7-3-5,2026-02-05,183.8,18380,0,35470.0,93.0,0.0,0.4208849618432221,7735.865598678423,37,262,0.6232060099428954,2026-02,2026-02-05,7735.865598678422
high_odds_v1_top5,5320260205010004,1-5-3,2026-02-05,186.2,18620,0,35470.0,93.0,0.0,0.4075692350642496,7588.939156896328,39,268,0.6232060099428954,2026-02,2026-02-05,7588.9391568963265
high_odds_v1_top5,5320260205010004,1-7-9,2026-02-05,143.9,14390,0,35470.0,93.0,0.0,0.4544814836202042,6539.988549294739,33,339,0.6232060099428954,2026-02,2026-02-05,6539.988549294739
high_odds_v1_top5,5320260205010004,1-2-5,2026-02-05,146.0,14600,0,35470.0,93.0,0.0,0.4318556434663698,6305.092394608999,35,353,0.6232060099428954,2026-02,2026-02-05,6305.092394608999
high_odds_v1_top5,5320260205010005,2-5-9,2026-02-05,224.8,22480,0,16030.0,43.0,0.0,0.4158544663095146,9348.40840263789,38,107,0.5367840252747811,2026-02,2026-02-05,9348.40840263789
high_odds_v1_top5,5320260205010005,3-8-9,2026-02-05,202.7,20270,0,16030.0,43.0,0.0,0.401570183627305,8139.827622125473,40,155,0.5367840252747811,2026-02,2026-02-05,8139.827622125472
high_odds_v1_top5,5320260205010005,3-1-2,2026-02-05,167.3,16730,0,16030.0,43.0,0.0,0.4353103440479503,7282.742055922209,34,218,0.5367840252747811,2026-02,2026-02-05,7282.742055922209
high_odds_v1_top5,5320260205010005,2-8-5,2026-02-05,165.4,16540,0,16030.0,43.0,0.0,0.4394121006428325,7267.87614463245,33,219,0.5367840252747811,2026-02,2026-02-05,7267.87614463245
high_odds_v1_top5,5320260205010005,2-3-1,2026-02-05,160.3,16030,1,16030.0,43.0,16030.0,0.4170348973580987,6685.069404650323,37,256,0.5367840252747811,2026-02,2026-02-05,6685.069404650322
high_odds_v1_top5,5320260205010006,9-3-7,2026-02-05,100.5,10050,0,157380.0,206.0,0.0,0.5610170104259751,5638.22095478105,20,281,0.5335596852528102,2026-02,2026-02-05,5638.22095478105
high_odds_v1_top5,5320260205010006,3-9-7,2026-02-05,116.2,11620,0,157380.0,206.0,0.0,0.4470926626096778,5195.216739524456,28,315,0.5335596852528102,2026-02,2026-02-05,5195.216739524456
high_odds_v1_top5,5320260205010006,7-3-1,2026-02-05,121.9,12190,0,157380.0,206.0,0.0,0.4186579412368763,5103.440303677522,29,328,0.5335596852528102,2026-02,2026-02-05,5103.440303677522
high_odds_v1_top5,5320260205010007,1-3-2,2026-02-05,177.9,17790,0,8810.0,27.0,0.0,0.4443334640421924,7904.692325310603,33,189,0.5904630109459164,2026-02,2026-02-05,7904.692325310603
high_odds_v1_top5,5320260205010007,1-4-7,2026-02-05,159.4,15940,0,8810.0,27.0,0.0,0.42589234329832,6788.723952175221,35,241,0.5904630109459164,2026-02,2026-02-05,6788.723952175221
high_odds_v1_top5,5320260205010007,7-4-2,2026-02-05,159.8,15980,0,8810.0,27.0,0.0,0.4138201838434025,6612.846537817572,36,251,0.5904630109459164,2026-02,2026-02-05,6612.846537817573
high_odds_v1_top5,5320260205010007,1-2-7,2026-02-05,144.1,14410,0,8810.0,27.0,0.0,0.4431276014289201,6385.468736590738,34,267,0.5904630109459164,2026-02,2026-02-05,6385.468736590738
high_odds_v1_top5,5320260205010007,1-9-3,2026-02-05,103.3,10330,0,8810.0,27.0,0.0,0.5855852173959512,6049.095295700176,24,293,0.5904630109459164,2026-02,2026-02-05,6049.0952957001755
high_odds_v1_top5,5320260205010008,5-9-2,2026-02-05,132.3,13230,0,15440.0,43.0,0.0,0.4387975261981286,5805.2912716012415,30,227,0.5320295890282307,2026-02,2026-02-05,5805.291271601242
high_odds_v1_top5,5320260205010008,2-9-5,2026-02-05,108.1,10810,0,15440.0,43.0,0.0,0.5194716341198542,5615.488364835624,24,240,0.5320295890282307,2026-02,2026-02-05,5615.4883648356235
high_odds_v1_top5,5320260205010009,1-7-5,2026-02-05,150.2,15020,0,7850.0,19.0,0.0,0.5047054102229288,7580.675261548391,27,285,0.52027679431435,2026-02,2026-02-05,7580.67526154839
high_odds_v1_top5,5320260205010009,7-2-8,2026-02-05,165.2,16520,0,7850.0,19.0,0.0,0.4510586065779096,7451.488180667066,32,292,0.52027679431435,2026-02,2026-02-05,7451.4881806670655
high_odds_v1_top5,5320260205010009,5-2-8,2026-02-05,179.5,17950,0,7850.0,19.0,0.0,0.4089741482000915,7341.085960191643,37,299,0.52027679431435,2026-02,2026-02-05,7341.085960191642
high_odds_v1_top5,5320260205010009,1-5-7,2026-02-05,122.7,12270,0,7850.0,19.0,0.0,0.5552593808104157,6813.032602543801,25,330,0.52027679431435,2026-02,2026-02-05,6813.032602543801
high_odds_v1_top5,5320260205010009,2-8-7,2026-02-05,131.1,13110,0,7850.0,19.0,0.0,0.5042439807766089,6610.638587981343,28,349,0.52027679431435,2026-02,2026-02-05,6610.638587981343
high_odds_v1_top5,5320260205010010,1-9-2,2026-02-05,159.6,15960,0,1970.0,5.0,0.0,0.4338448548911249,6924.163884062355,23,267,0.5295096467247308,2026-02,2026-02-05,6924.163884062354
high_odds_v1_top5,5320260205010010,9-3-1,2026-02-05,115.6,11560,0,1970.0,5.0,0.0,0.4918061428113829,5685.279010899586,20,321,0.5295096467247308,2026-02,2026-02-05,5685.279010899586
high_odds_v1_top5,5320260205010010,1-2-7,2026-02-05,100.2,10020,0,1970.0,5.0,0.0,0.4575233406365548,4584.38387317828,22,389,0.5295096467247308,2026-02,2026-02-05,4584.38387317828
high_odds_v1_top5,5320260205010011,2-9-5,2026-02-05,193.8,19380,0,1180.0,3.0,0.0,0.4050259397785059,7849.402712907445,20,184,0.5230352494350615,2026-02,2026-02-05,7849.402712907444
high_odds_v1_top5,5320260205010011,5-2-9,2026-02-05,131.2,13120,0,1180.0,3.0,0.0,0.5148265868329583,6754.524819248413,18,260,0.5230352494350615,2026-02,2026-02-05,6754.524819248412
high_odds_v1_top5,5320260205010011,5-9-2,2026-02-05,125.0,12500,0,1180.0,3.0,0.0,0.4703812381883347,5879.765477354184,19,312,0.5230352494350615,2026-02,2026-02-05,5879.7654773541835
high_odds_v1_top5,5320260205010011,7-2-5,2026-02-05,117.2,11720,0,1180.0,3.0,0.0,0.4050228861503165,4746.868225681709,21,398,0.5230352494350615,2026-02,2026-02-05,4746.86822568171
high_odds_v1_top5,5320260205010012,2-6-4,2026-02-05,191.3,19130,0,5590.0,8.0,0.0,0.4310061262974886,8245.147196070957,27,253,0.5672640747513457,2026-02,2026-02-05,8245.147196070957
high_odds_v1_top5,5320260205010012,5-4-7,2026-02-05,182.6,18260,0,5590.0,8.0,0.0,0.4445520940999057,8117.5212382642785,24,259,0.5672640747513457,2026-02,2026-02-05,8117.5212382642785
high_odds_v1_top5,5320260205010012,6-2-3,2026-02-05,145.7,14570,0,5590.0,8.0,0.0,0.4567813482743228,6655.304244356884,23,329,0.5672640747513457,2026-02,2026-02-05,6655.304244356883
high_odds_v1_top5,5320260205010012,5-6-2,2026-02-05,148.0,14800,0,5590.0,8.0,0.0,0.4265425134639862,6312.8291992669965,29,347,0.5672640747513457,2026-02,2026-02-05,6312.829199266996
high_odds_v1_top5,5320260205010012,3-5-2,2026-02-05,147.5,14750,0,5590.0,8.0,0.0,0.416363859126023,6141.366922108839,33,358,0.5672640747513457,2026-02,2026-02-05,6141.366922108839
high_odds_v1_top5,5320260205020001,2-5-9,2026-02-06,156.0,15600,0,2560.0,4.0,0.0,0.4007029568664432,6250.966127116514,37,240,0.4524419218054403,2026-02,2026-02-06,6250.966127116513
high_odds_v1_top5,5320260205020001,2-8-5,2026-02-06,122.6,12260,0,2560.0,4.0,0.0,0.4991296918062526,6119.330021544658,26,250,0.4524419218054403,2026-02,2026-02-06,6119.330021544657
high_odds_v1_top5,5320260205020001,2-4-9,2026-02-06,120.4,12040,0,2560.0,4.0,0.0,0.4508624277309465,5428.383629880596,30,310,0.4524419218054403,2026-02,2026-02-06,5428.383629880595
high_odds_v1_top5,5320260205020001,2-5-4,2026-02-06,111.3,11130,0,2560.0,4.0,0.0,0.4787245317152178,5328.204037990375,27,315,0.4524419218054403,2026-02,2026-02-06,5328.204037990374
high_odds_v1_top5,5320260205020001,1-5-4,2026-02-06,118.8,11880,0,2560.0,4.0,0.0,0.4479633099465391,5321.8041221648855,31,317,0.4524419218054403,2026-02,2026-02-06,5321.804122164885
high_odds_v1_top5,5320260205020002,3-2-1,2026-02-06,238.5,23850,0,6650.0,17.0,0.0,0.4226974866070806,10081.335055578871,38,89,0.4749438537835912,2026-02,2026-02-06,10081.335055578873
high_odds_v1_top5,5320260205020002,5-2-9,2026-02-06,175.4,17540,0,6650.0,17.0,0.0,0.4078935174361873,7154.452295830726,42,180,0.4749438537835912,2026-02,2026-02-06,7154.452295830725
high_odds_v1_top5,5320260205020002,3-2-7,2026-02-06,161.6,16160,0,6650.0,17.0,0.0,0.4338826723383113,7011.543984987112,36,186,0.4749438537835912,2026-02,2026-02-06,7011.543984987111
high_odds_v1_top5,5320260205020002,2-3-1,2026-02-06,167.3,16730,0,6650.0,17.0,0.0,0.4164742145204753,6967.613608927552,39,188,0.4749438537835912,2026-02,2026-02-06,6967.6136089275515
high_odds_v1_top5,5320260205020002,2-9-7,2026-02-06,118.6,11860,0,6650.0,17.0,0.0,0.5342316627950087,6335.987520748803,29,231,0.4749438537835912,2026-02,2026-02-06,6335.987520748802
high_odds_v1_top5,5320260205020003,9-3-5,2026-02-06,146.9,14690,0,1680.0,2.0,0.0,0.4231391427935069,6215.914007636617,42,252,0.5205310248494869,2026-02,2026-02-06,6215.914007636617
high_odds_v1_top5,5320260205020003,7-2-3,2026-02-06,119.5,11950,0,1680.0,2.0,0.0,0.5178660209301236,6188.498950114977,33,253,0.5205310248494869,2026-02,2026-02-06,6188.498950114977
high_odds_v1_top5,5320260205020003,9-3-8,2026-02-06,108.0,10800,0,1680.0,2.0,0.0,0.5337867824458679,5764.897250415373,32,282,0.5205310248494869,2026-02,2026-02-06,5764.897250415373
high_odds_v1_top5,5320260205020003,9-2-3,2026-02-06,124.3,12430,0,1680.0,2.0,0.0,0.4542449527525952,5646.264762714759,39,295,0.5205310248494869,2026-02,2026-02-06,5646.264762714758
high_odds_v1_top5,5320260205020003,3-9-2,2026-02-06,135.4,13540,0,1680.0,2.0,0.0,0.4117807269182433,5575.511042473015,44,305,0.5205310248494869,2026-02,2026-02-06,5575.511042473015
high_odds_v1_top5,5320260205020004,4-3-7,2026-02-06,218.0,21800,0,27260.0,87.0,0.0,0.4464223094404465,9732.006345801734,35,196,0.6702551023922008,2026-02,2026-02-06,9732.006345801732
high_odds_v1_top5,5320260205020004,2-7-9,2026-02-06,203.9,20390,0,27260.0,87.0,0.0,0.4205367574411158,8574.744484224351,41,232,0.6702551023922008,2026-02,2026-02-06,8574.744484224351
high_odds_v1_top5,5320260205020004,7-3-5,2026-02-06,191.1,19110,0,27260.0,87.0,0.0,0.4387372286435574,8384.268439378382,38,246,0.6702551023922008,2026-02,2026-02-06,8384.268439378382
high_odds_v1_top5,5320260205020004,2-9-3,2026-02-06,182.9,18290,0,27260.0,87.0,0.0,0.439035385712202,8029.957204676175,37,268,0.6702551023922008,2026-02,2026-02-06,8029.957204676175
high_odds_v1_top5,5320260205020004,4-1-2,2026-02-06,192.2,19220,0,27260.0,87.0,0.0,0.4093551173614536,7867.805355687138,42,281,0.6702551023922008,2026-02,2026-02-06,7867.805355687137
high_odds_v1_top5,5320260205020005,5-3-9,2026-02-06,201.1,20110,0,84250.0,213.0,0.0,0.4175170995148105,8396.268871242839,25,134,0.5416427154264654,2026-02,2026-02-06,8396.268871242839
high_odds_v1_top5,5320260205020005,9-4-7,2026-02-06,197.1,19710,0,84250.0,213.0,0.0,0.4224974527794867,8327.424794283683,24,135,0.5416427154264654,2026-02,2026-02-06,8327.424794283683
high_odds_v1_top5,5320260205020005,1-3-7,2026-02-06,182.8,18280,0,84250.0,213.0,0.0,0.4074850338255147,7448.82641833041,26,173,0.5416427154264654,2026-02,2026-02-06,7448.82641833041
high_odds_v1_top5,5320260205020005,7-1-9,2026-02-06,147.0,14700,0,84250.0,213.0,0.0,0.40202124834105,5909.712350613435,27,285,0.5416427154264654,2026-02,2026-02-06,5909.712350613435
high_odds_v1_top5,5320260205020005,1-7-5,2026-02-06,118.7,11870,0,84250.0,213.0,0.0,0.4926430261114081,5847.672719942415,21,288,0.5416427154264654,2026-02,2026-02-06,5847.672719942414
high_odds_v1_top5,5320260205020006,5-7-9,2026-02-06,183.0,18300,0,41730.0,113.0,0.0,0.4461858927453042,8165.201837239067,39,223,0.5237954977102987,2026-02,2026-02-06,8165.201837239067
high_odds_v1_top5,5320260205020006,3-7-9,2026-02-06,179.6,17960,0,41730.0,113.0,0.0,0.4496638411071269,8075.962586283999,38,229,0.5237954977102987,2026-02,2026-02-06,8075.962586283999
high_odds_v1_top5,5320260205020006,7-5-9,2026-02-06,134.7,13470,0,41730.0,113.0,0.0,0.5005684088875924,6742.656467715869,35,309,0.5237954977102987,2026-02,2026-02-06,6742.656467715868
high_odds_v1_top5,5320260205020006,3-7-2,2026-02-06,109.3,10930,0,41730.0,113.0,0.0,0.5514528235114559,6027.379360980212,31,348,0.5237954977102987,2026-02,2026-02-06,6027.379360980212
high_odds_v1_top5,5320260205020006,1-7-2,2026-02-06,127.1,12710,0,41730.0,113.0,0.0,0.4454836054897814,5662.0966257751215,40,361,0.5237954977102987,2026-02,2026-02-06,5662.0966257751215
high_odds_v1_top5,5320260205020008,1-4-9,2026-02-06,201.7,20170,0,28930.0,90.0,0.0,0.4958115547502658,10000.519059312865,34,154,0.4910697429956851,2026-02,2026-02-06,10000.519059312861
high_odds_v1_top5,5320260205020008,2-4-5,2026-02-06,212.1,21210,0,28930.0,90.0,0.0,0.4235125657562747,8982.701519690587,43,187,0.4910697429956851,2026-02,2026-02-06,8982.701519690587
high_odds_v1_top5,5320260205020008,1-4-7,2026-02-06,164.8,16480,0,28930.0,90.0,0.0,0.4829054599374655,7958.281979769431,37,231,0.4910697429956851,2026-02,2026-02-06,7958.281979769431
