rule,race_count,tickets,bet,return,profit,roi,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_odds,median_odds,avg_expected_roi,min_expected_roi,avg_hit_payout,max_hit_payout
race_score>=0.50_odds_100_1000_ev>=1.5_top3,793,2379,237900,363550,125650,1.5281630937368642,5,0.002101723413198823,0.006305170239596469,0.6056784390921904,0.5001748065414573,839.3659941151745,861.2,3.9510610187277417,2.2008489740303965,72710.0,97180
race_score>=0.50_odds_100_1000_ev>=2.0_top3,793,2379,237900,363550,125650,1.5281630937368642,5,0.002101723413198823,0.006305170239596469,0.6056784390921904,0.5001748065414573,839.3659941151745,861.2,3.9510610187277417,2.2008489740303965,72710.0,97180
race_score>=0.45_odds_all_ev>=3.0_top5,1047,5227,522700,778840,256140,1.4900325234360055,1,0.0001913143294432753,0.0009551098376313276,0.57365521013809,0.4500906629413549,6121.14314138129,6047.5,11.70704446320306,3.093948512101865,778840.0,778840
race_score>=0.45_odds_30plus_ev>=3.0_top5,1047,5227,522700,778840,256140,1.4900325234360055,1,0.0001913143294432753,0.0009551098376313276,0.57365521013809,0.4500906629413549,6121.14314138129,6047.5,11.70704446320306,3.093948512101865,778840.0,778840
race_score>=0.45_odds_50plus_ev>=3.0_top5,1047,5227,522700,778840,256140,1.4900325234360055,1,0.0001913143294432753,0.0009551098376313276,0.57365521013809,0.4500906629413549,6121.14314138129,6047.5,11.70704446320306,3.093948512101865,778840.0,778840
race_score>=0.45_odds_100plus_ev>=3.0_top5,1047,5227,522700,778840,256140,1.4900325234360055,1,0.0001913143294432753,0.0009551098376313276,0.57365521013809,0.4500906629413549,6121.14314138129,6047.5,11.70704446320306,3.093948512101865,778840.0,778840
race_score>=0.45_odds_all_top5_by_value_score,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_all_top5_by_expected_roi,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_all_ev>=0.8_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_all_ev>=1.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_all_ev>=1.2_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_all_ev>=1.5_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_all_ev>=2.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_top5_by_value_score,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_top5_by_expected_roi,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_ev>=0.8_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_ev>=1.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_ev>=1.2_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_ev>=1.5_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_30plus_ev>=2.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_top5_by_value_score,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_top5_by_expected_roi,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_ev>=0.8_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_ev>=1.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_ev>=1.2_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_ev>=1.5_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_50plus_ev>=2.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_top5_by_value_score,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_top5_by_expected_roi,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_ev>=0.8_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_ev>=1.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_ev>=1.2_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_ev>=1.5_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.45_odds_100plus_ev>=2.0_top5,1047,5235,523500,778840,255340,1.4877554918815663,1,0.00019102196752626553,0.0009551098376313276,0.5736019947536628,0.4500906629413549,6112.634995224451,6041.5,11.693121772086888,2.1871684143732693,778840.0,778840
race_score>=0.50_odds_50_1000_ev>=3.0_top3,755,2085,208500,309870,101370,1.4861870503597123,4,0.0019184652278177458,0.005298013245033113,0.5983047978329037,0.5001748065414573,839.3032613908872,861.3,4.11844479765006,3.0001598496152257,77467.5,97180
race_score>=0.50_odds_100_1000_ev>=3.0_top3,755,2085,208500,309870,101370,1.4861870503597123,4,0.0019184652278177458,0.005298013245033113,0.5983047978329037,0.5001748065414573,839.3032613908872,861.3,4.11844479765006,3.0001598496152257,77467.5,97180
race_score>=0.55_odds_50_1000_ev>=3.0_top2,538,1026,102600,149170,46570,1.453898635477583,2,0.001949317738791423,0.0037174721189591076,0.6310530468983917,0.5502825174254746,854.1537037037036,875.25,4.095113073853777,3.0003977370331256,74585.0,89380
race_score>=0.55_odds_100_1000_ev>=3.0_top2,538,1026,102600,149170,46570,1.453898635477583,2,0.001949317738791423,0.0037174721189591076,0.6310530468983917,0.5502825174254746,854.1537037037036,875.25,4.095113073853777,3.0003977370331256,74585.0,89380
race_score>=0.65_odds_30_500_ev>=1.5,231,1532,153200,216320,63120,1.4120104438642298,5,0.0032637075718015664,0.021645021645021644,0.6847623965018154,0.6503128804449101,411.44804177545694,425.85,1.8513128517428705,1.5002101923452402,43264.0,49810
race_score>=0.65_odds_50_500_ev>=1.5,231,1532,153200,216320,63120,1.4120104438642298,5,0.0032637075718015664,0.021645021645021644,0.6847623965018154,0.6503128804449101,411.44804177545694,425.85,1.8513128517428705,1.5002101923452402,43264.0,49810
race_score>=0.60_odds_50_1000_top10_by_value_score,390,3900,390000,546980,156980,1.4025128205128206,7,0.0017948717948717949,0.017948717948717947,0.6653700840469999,0.600386893407325,807.3213333333334,833.0999999999999,3.0909348014836153,1.6814788914765142,78140.0,95390
race_score>=0.60_odds_50_1000_top10_by_expected_roi,390,3900,390000,546980,156980,1.4025128205128206,7,0.0017948717948717949,0.017948717948717947,0.6653700840469999,0.600386893407325,807.3213333333334,833.0999999999999,3.0909348014836153,1.6814788914765142,78140.0,95390
race_score>=0.60_odds_100_1000_top10_by_value_score,390,3900,390000,546980,156980,1.4025128205128206,7,0.0017948717948717949,0.017948717948717947,0.6653700840469999,0.600386893407325,807.3213333333334,833.0999999999999,3.0909348014836153,1.6814788914765142,78140.0,95390
race_score>=0.60_odds_100_1000_top10_by_expected_roi,390,3900,390000,546980,156980,1.4025128205128206,7,0.0017948717948717949,0.017948717948717947,0.6653700840469999,0.600386893407325,807.3213333333334,833.0999999999999,3.0909348014836153,1.6814788914765142,78140.0,95390
race_score>=0.55_odds_50_1000_top2_by_value_score,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_50_1000_top2_by_expected_roi,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_50_1000_ev>=0.8_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_50_1000_ev>=1.0_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_50_1000_ev>=1.2_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_50_1000_ev>=1.5_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_50_1000_ev>=2.0_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_top2_by_value_score,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_top2_by_expected_roi,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_ev>=0.8_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_ev>=1.0_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_ev>=1.2_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_ev>=1.5_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.55_odds_100_1000_ev>=2.0_top2,575,1150,115000,149170,34170,1.2971304347826087,2,0.0017391304347826088,0.0034782608695652175,0.636014344715647,0.5502825174254746,854.399304347826,875.25,3.9543752338363864,2.29088804043955,74585.0,89380
race_score>=0.60_odds_30_500_ev>=1.2_top5,390,1926,192600,249790,57190,1.2969366562824507,6,0.003115264797507788,0.015384615384615385,0.6652199702269327,0.600386893407325,422.4257528556594,434.7,1.913789062495026,1.2037884391796205,41631.666666666664,49810
race_score>=0.60_odds_50_500_ev>=1.2_top5,390,1926,192600,249790,57190,1.2969366562824507,6,0.003115264797507788,0.015384615384615385,0.6652199702269327,0.600386893407325,422.4257528556594,434.7,1.913789062495026,1.2037884391796205,41631.666666666664,49810
race_score>=0.60_odds_30_500_top5_by_value_score,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_30_500_top5_by_expected_roi,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_30_500_ev>=0.8_top5,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_30_500_ev>=1.0_top5,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_50_500_top5_by_value_score,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_50_500_top5_by_expected_roi,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_50_500_ev>=0.8_top5,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_50_500_ev>=1.0_top5,390,1950,195000,249790,54790,1.280974358974359,6,0.003076923076923077,0.015384615384615385,0.6653700840469999,0.600386893407325,422.25179487179486,434.25,1.9044289380173534,1.0743549855673122,41631.666666666664,49810
race_score>=0.60_odds_30_500_ev>=1.5_top5,376,1642,164200,206590,42390,1.2581607795371499,5,0.0030450669914738123,0.013297872340425532,0.660671629754468,0.600386893407325,423.12241169305724,435.75,2.005161120583795,1.5002101923452402,41318.0,49810
race_score>=0.60_odds_50_500_ev>=1.5_top5,376,1642,164200,206590,42390,1.2581607795371499,5,0.0030450669914738123,0.013297872340425532,0.660671629754468,0.600386893407325,423.12241169305724,435.75,2.005161120583795,1.5002101923452402,41318.0,49810
race_score>=0.40_odds_50_1000_top3_by_value_score,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_50_1000_top3_by_expected_roi,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_50_1000_ev>=0.8_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_50_1000_ev>=1.0_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_50_1000_ev>=1.2_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_50_1000_ev>=1.5_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_50_1000_ev>=2.0_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_top3_by_value_score,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_top3_by_expected_roi,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_ev>=0.8_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_ev>=1.0_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_ev>=1.2_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_ev>=1.5_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.40_odds_100_1000_ev>=2.0_top3,1444,4332,433200,536780,103580,1.2391043397968606,7,0.001615881809787627,0.004847645429362881,0.5315119941259788,0.4000830274338122,823.0591181902123,850.3,4.472804922163522,2.2008489740303965,76682.85714285714,97440
race_score>=0.70_odds_30_500_ev>=1.0,80,1775,177500,218020,40520,1.228281690140845,5,0.0028169014084507044,0.0625,0.7272952335039587,0.70091851553384,389.95847887323947,401.8,1.3175950473789246,1.0001309078429539,43604.0,46650
race_score>=0.70_odds_50_500_ev>=1.0,80,1775,177500,218020,40520,1.228281690140845,5,0.0028169014084507044,0.0625,0.7272952335039587,0.70091851553384,389.95847887323947,401.8,1.3175950473789246,1.0001309078429539,43604.0,46650
race_score>=0.40_odds_50_1000_ev>=3.0_top3,1402,3998,399800,483100,83300,1.2083541770885442,6,0.0015007503751875938,0.0042796005706134095,0.5229062871366881,0.4000830274338122,822.3331665832917,850.1,4.6149767734686895,3.0001598496152257,80516.66666666667,97440
race_score>=0.40_odds_100_1000_ev>=3.0_top3,1402,3998,399800,483100,83300,1.2083541770885442,6,0.0015007503751875938,0.0042796005706134095,0.5229062871366881,0.4000830274338122,822.3331665832917,850.1,4.6149767734686895,3.0001598496152257,80516.66666666667,97440
race_score>=0.55_odds_50_1000_ev>=3.0,538,3425,342500,412780,70280,1.2051970802919707,5,0.00145985401459854,0.00929368029739777,0.6195817476247428,0.5502825174254746,795.8067737226278,822.1,3.68627481312322,3.0001523460422597,82556.0,95390
race_score>=0.55_odds_100_1000_ev>=3.0,538,3425,342500,412780,70280,1.2051970802919707,5,0.00145985401459854,0.00929368029739777,0.6195817476247428,0.5502825174254746,795.8067737226278,822.1,3.68627481312322,3.0001523460422597,82556.0,95390
race_score>=0.50_odds_50_1000_ev>=3.0,755,5318,531800,632850,101050,1.190015043249342,8,0.001504324934185784,0.010596026490066225,0.5857798472000705,0.5001748065414573,783.3007145543438,811.55,3.7324627580397958,3.0001523460422597,79106.25,97180
race_score>=0.50_odds_100_1000_ev>=3.0,755,5318,531800,632850,101050,1.190015043249342,8,0.001504324934185784,0.010596026490066225,0.5857798472000705,0.5001748065414573,783.3007145543438,811.55,3.7324627580397958,3.0001523460422597,79106.25,97180
race_score>=0.55_odds_50_1000_top3_by_value_score,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_50_1000_top3_by_expected_roi,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_50_1000_ev>=0.8_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_50_1000_ev>=1.0_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_50_1000_ev>=1.2_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_50_1000_ev>=1.5_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_50_1000_ev>=2.0_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_top3_by_value_score,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_top3_by_expected_roi,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_ev>=0.8_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_ev>=1.0_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_ev>=1.2_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_ev>=1.5_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_100_1000_ev>=2.0_top3,575,1725,172500,202850,30350,1.1759420289855071,3,0.0017391304347826088,0.0052173913043478265,0.636014344715647,0.5502825174254746,845.0423768115943,864.7,3.803583656869525,2.2008489740303965,67616.66666666667,89380
race_score>=0.55_odds_all_top2_by_ticket_score,575,1150,115000,133260,18260,1.158782608695652,27,0.023478260869565216,0.04695652173913043,0.636014344715647,0.5502825174254746,177.30826086956523,99.2,1.0884324768013465,0.03413523205639569,4935.555555555556,28750
race_score>=0.70_odds_30_500_ev>=0.8,80,3112,311200,360240,49040,1.1575835475578407,9,0.002892030848329049,0.1125,0.7281722277630766,0.70091851553384,372.45491645244215,382.7,1.136039025163202,0.8000815370720137,40026.666666666664,46650
race_score>=0.70_odds_50_500_ev>=0.8,80,3112,311200,360240,49040,1.1575835475578407,9,0.002892030848329049,0.1125,0.7281722277630766,0.70091851553384,372.45491645244215,382.7,1.136039025163202,0.8000815370720137,40026.666666666664,46650
