rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_30_500_score>=0.5_expected>=500_top10_by_direct_ticket_score,2306,22552,9.779705117085863,2255200,1936050,-319150,0.8584826179496275,0.8206234480312168,411,0.018224547711954593,0.1782307025151778,0.7458832439855672,0.5000269802273916,48.70935172046824,45.5,3559.6004564768136,85380,0.04410010072053924,2026-05
odds_30_500_score>=0.5_expected>=500_top10_by_direct_ticket_score,1977,19362,9.793626707132018,1936200,1513520,-422680,0.7816961057741969,0.776169817167648,333,0.017198636504493336,0.16843702579666162,0.7457575315197693,0.5002763442879608,48.801611403780605,45.7,3565.088049465417,10700,0.007069612558803319,2026-06
odds_30_500_score>=0.5_expected>=500_top1_by_direct_expected_return,2305,2305,1.0,230500,207270,-23230,0.8992190889370932,0.8116268980477224,21,0.00911062906724512,0.00911062906724512,0.5758595410264804,0.5000251660170684,110.4345770065076,105.6,6256.11960121653,20190,0.09740917643653206,2026-01
odds_30_500_score>=0.5_expected>=500_top1_by_direct_expected_return,2128,2128,1.0,212800,132590,-80210,0.6230733082706766,0.5533834586466165,13,0.006109022556390977,0.006109022556390977,0.571968833356951,0.5000217591684042,112.26334586466164,107.2,6318.664662243237,14830,0.11184855569801644,2026-02
odds_30_500_score>=0.5_expected>=500_top1_by_direct_expected_return,2256,2256,1.0,225600,222860,-2740,0.987854609929078,0.9126329787234042,21,0.009308510638297872,0.009308510638297872,0.5714795799334511,0.5000570527171574,112.43820921985815,107.0,6321.8844651736445,16970,0.07614645966077357,2026-03
odds_30_500_score>=0.5_expected>=500_top1_by_direct_expected_return,2333,2333,1.0,233300,218000,-15300,0.9344192027432491,0.8634376339477068,20,0.008572653236176597,0.008572653236176597,0.5730951395952736,0.5000571024668072,111.66828118302614,105.9,6296.175077338285,16560,0.07596330275229357,2026-04
odds_30_500_score>=0.5_expected>=500_top1_by_direct_expected_return,2306,2306,1.0,230600,220740,-9860,0.9572419774501301,0.8924111014744146,21,0.009106678230702514,0.009106678230702514,0.5727014474618942,0.5001688450851639,111.39219427580225,105.5,6276.801577915311,14950,0.06772673733804475,2026-05
odds_30_500_score>=0.5_expected>=500_top1_by_direct_expected_return,1977,1977,1.0,197700,156260,-41440,0.7903894790085989,0.7012139605462823,14,0.0070814365199797676,0.0070814365199797676,0.5705495643670597,0.5001160253284607,112.32559433485079,106.6,6306.527212302912,17630,0.1128247792141303,2026-06
odds_30_500_score>=0.5_expected>=500_top2_by_direct_expected_return,2305,4610,2.0,461000,439390,-21610,0.9531236442516269,0.9093275488069414,43,0.009327548806941432,0.018655097613882864,0.5807488494949308,0.5000002401310523,104.84694143167029,99.0,5993.760409652698,20190,0.04595006713853297,2026-01
odds_30_500_score>=0.5_expected>=500_top2_by_direct_expected_return,2128,4255,1.9995300751879699,425500,333870,-91630,0.7846533490011751,0.7498002350176263,34,0.007990599294947122,0.015977443609022556,0.5770706130700131,0.5000217591684042,106.57257344300824,101.7,6053.32504275609,14830,0.044418486237158175,2026-02
odds_30_500_score>=0.5_expected>=500_top2_by_direct_expected_return,2256,4510,1.999113475177305,451000,473630,22630,1.0501773835920178,1.012549889135255,48,0.010643015521064302,0.02127659574468085,0.579015039384925,0.5000570527171574,106.17556541019954,100.3,6046.938326062069,16970,0.03582965606063805,2026-03
odds_30_500_score>=0.5_expected>=500_top2_by_direct_expected_return,2333,4665,1.9995713673381912,466500,473030,6530,1.0139978563772776,0.9784994640943194,46,0.009860664523043945,0.019717102443206173,0.5798477777180875,0.5000000026788737,105.69717041800642,99.1,6029.699738628303,16560,0.03500835042174915,2026-04
odds_30_500_score>=0.5_expected>=500_top2_by_direct_expected_return,2306,4612,2.0,461200,406890,-54310,0.8822419774501301,0.8498265394622724,40,0.008673026886383347,0.017346053772766695,0.581221155517271,0.5000183266391405,105.28855160450998,98.7,6019.2707544320565,14950,0.036742117034087834,2026-05
odds_30_500_score>=0.5_expected>=500_top2_by_direct_expected_return,1977,3954,2.0,395400,294180,-101220,0.7440060698027314,0.6994183105715731,27,0.006828528072837633,0.013657056145675266,0.5784085411180503,0.5000971022694773,106.19557410217502,99.1,6042.097257929027,17630,0.059929294989462235,2026-06
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,2305,6913,2.999132321041215,691300,624090,-67210,0.9027773759583394,0.873571531896427,63,0.009113264863301027,0.027331887201735357,0.5858383504302145,0.5000002401310523,100.76249095906265,96.8,5808.623201546483,20190,0.03235110320626833,2026-01
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,2128,6381,2.99859022556391,638100,615760,-22340,0.9649898135088544,0.9417489421720734,66,0.010343206393982134,0.03101503759398496,0.58322904679917,0.5000217591684042,102.33942955649584,98.1,5870.504941061966,14830,0.02408405872417825,2026-02
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,2256,6763,2.9977836879432624,676300,645610,-30690,0.9546207304450688,0.9295283158361674,67,0.009906846074227415,0.02969858156028369,0.5844143655131717,0.5000570527171574,101.93026763270737,97.4,5854.955684396281,16970,0.026285218630442527,2026-03
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,2333,6997,2.9991427346763824,699700,686610,-13090,0.9812919822781192,0.9576246962984136,69,0.009861369158210662,0.02957565366480926,0.5855711959007729,0.5000000026788737,101.49606974417607,97.1,5841.85386911748,16560,0.02411849521562459,2026-04
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,2306,6916,2.9991326973113615,691600,570800,-120800,0.8253325621746674,0.803716020821284,58,0.00838635049161365,0.02515177797051171,0.586115343797709,0.5000183266391405,101.20644881434356,96.7,5833.06969921105,14950,0.026191310441485635,2026-05
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,1977,5928,2.998482549317147,592800,443150,-149650,0.7475539811066126,0.7178137651821862,44,0.007422402159244264,0.02225594334850784,0.5838593218664015,0.5000971022694773,102.02339743589742,97.2,5855.94444754906,17630,0.03978336906239422,2026-06
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,2305,11495,4.9869848156182215,1149500,1149140,-360,0.9996868203566768,0.9821226620269683,125,0.01087429317094389,0.05422993492407809,0.5945646913375172,0.5000002401310523,94.93608525445846,93.7,5542.5068738884265,20190,0.01756966078980803,2026-01
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,2128,10621,4.991071428571429,1062100,1048070,-14030,0.9867903210620469,0.8830430279634686,109,0.010262687129272197,0.051221804511278196,0.5932668980235022,0.5000217591684042,96.26422182468694,94.6,5603.63204413768,110190,0.10513610732107588,2026-02
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,2256,11254,4.988475177304965,1125400,1086800,-38600,0.9657010840590012,0.9506220010662876,120,0.010662875422072152,0.05319148936170213,0.5936555713737888,0.5000276962331788,95.836475919673,94.3,5579.198876815128,16970,0.015614648509385352,2026-03
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,2333,11643,4.990570081440206,1164300,1030030,-134270,0.8846774886197716,0.8704543502533711,107,0.009190071287468866,0.04586369481354479,0.5946944393090882,0.5000000026788737,95.49241604397494,94.0,5568.85504600463,16560,0.016077201634903837,2026-04
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,2306,11511,4.991760624457936,1151100,963170,-187930,0.8367387716097646,0.8237511945095995,107,0.009295456519850578,0.04640069384215091,0.5953243842077661,0.5000183266391405,95.24612110155505,93.8,5561.2032800641855,14950,0.015521662842488865,2026-05
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,1977,9869,4.991906929691452,986900,753120,-233780,0.7631168304792786,0.745252811835039,82,0.008308845881041646,0.041476985331310064,0.5931999979638468,0.5000729414743942,95.92001215928666,94.2,5581.569444386941,17630,0.023409284045039305,2026-06
odds_30_500_score>=0.5_expected>=500_top10_by_direct_expected_return,2305,22544,9.780477223427331,2254400,1903070,-351330,0.8441580908445706,0.8352022711142655,232,0.01029098651525905,0.10065075921908893,0.6151161586499045,0.5000002401310523,85.1235539389638,85.3,5103.151071174995,20190,0.010609173598448823,2026-01
odds_30_500_score>=0.5_expected>=500_top10_by_direct_expected_return,2128,20843,9.794642857142858,2084300,1861430,-222870,0.8930720145852324,0.8402053447200499,224,0.010747013385788994,0.10526315789473684,0.6133159252561828,0.5000023288909423,86.50729741399991,86.7,5170.232111711839,110190,0.059196424254471025,2026-02
odds_30_500_score>=0.5_expected>=500_top10_by_direct_expected_return,2256,22071,9.783244680851064,2207100,1872720,-334380,0.8484980290879435,0.8408092066512618,235,0.010647455937655747,0.10416666666666667,0.6147018818627611,0.5000126589254005,85.80921571292647,85.8,5134.882311920938,16970,0.009061685676449228,2026-03
odds_30_500_score>=0.5_expected>=500_top10_by_direct_expected_return,2333,22801,9.773253321903129,2280100,1889120,-390980,0.8285250646901452,0.8212622253409938,229,0.01004341914828297,0.09815687955422203,0.6159207874223841,0.5000000026788737,85.5511775799307,85.6,5127.361687991562,16560,0.008765986279325823,2026-04
odds_30_500_score>=0.5_expected>=500_top10_by_direct_expected_return,2306,22552,9.779705117085863,2255200,1835530,-419670,0.8139100744945016,0.7760509045760908,232,0.010287335934728628,0.10060711188204684,0.6155923119787392,0.5000183266391405,85.57416193685704,85.8,5131.032147349834,85380,0.04651517545341128,2026-05
odds_30_500_score>=0.5_expected>=500_top10_by_direct_expected_return,1977,19362,9.793626707132018,1936200,1506420,-429780,0.7780291292221878,0.7689236649106497,191,0.009864683400475157,0.09661102680829539,0.6136784355084545,0.5000729023231048,86.05353785765934,86.4,5142.669869056707,17630,0.011703243451361506,2026-06
odds_30_500_score>=0.5_expected>=1000_top1_by_direct_ticket_score,2305,2305,1.0,230500,169680,-60820,0.7361388286334056,0.7152711496746204,49,0.02125813449023861,0.02125813449023861,0.8263902909158021,0.5554375575689996,35.48013015184382,33.6,2913.7621733632423,4810,0.02834747760490335,2026-01
odds_30_500_score>=0.5_expected>=1000_top1_by_direct_ticket_score,2128,2128,1.0,212800,184260,-28540,0.8658834586466165,0.8405075187969925,54,0.02537593984962406,0.02537593984962406,0.828641713255151,0.5738820425490562,35.22269736842105,33.55,2903.127132183094,5400,0.029306414848583522,2026-02
odds_30_500_score>=0.5_expected>=1000_top1_by_direct_ticket_score,2256,2256,1.0,225600,146830,-78770,0.6508421985815603,0.630008865248227,43,0.019060283687943262,0.019060283687943262,0.8280858470190703,0.5456573038751847,35.19295212765957,33.6,2900.347195631869,4700,0.03200980726009671,2026-03
odds_30_500_score>=0.5_expected>=1000_top1_by_direct_ticket_score,2333,2333,1.0,233300,193110,-40190,0.8277325332190313,0.8060437205315045,57,0.0244320617231033,0.0244320617231033,0.8278173358592046,0.5742731506645278,35.10767252464638,33.3,2891.3218829171647,5060,0.026202682408989694,2026-04
odds_30_500_score>=0.5_expected>=1000_top1_by_direct_ticket_score,2306,2306,1.0,230600,185220,-45380,0.8032090199479618,0.7823937554206418,53,0.02298352124891587,0.02298352124891587,0.8283510057528924,0.5440194529345679,35.001994796183865,33.2,2884.5501229581837,4800,0.02591512795594428,2026-05
odds_30_500_score>=0.5_expected>=1000_top1_by_direct_ticket_score,1977,1977,1.0,197700,143880,-53820,0.7277693474962064,0.7027819929185635,43,0.02175012645422357,0.02175012645422357,0.8261591154052393,0.5734329766647418,35.151441578148706,33.4,2888.9112885774553,4940,0.034334167361690295,2026-06
odds_30_500_score>=0.5_expected>=1000_top2_by_direct_ticket_score,2305,4610,2.0,461000,339980,-121020,0.7374837310195228,0.7227548806941432,93,0.020173535791757048,0.040347071583514096,0.8101620170038286,0.5006519075427881,37.29505422993493,35.6,3000.262519439416,6790,0.01997176304488499,2026-01
odds_30_500_score>=0.5_expected>=1000_top2_by_direct_ticket_score,2128,4255,1.9995300751879699,425500,368540,-56960,0.8661339600470035,0.8513983548766157,102,0.023971797884841363,0.047932330827067667,0.8125622847706909,0.5623115620857937,37.013301997649826,35.6,2989.0589578553518,6270,0.017013078634612253,2026-02
odds_30_500_score>=0.5_expected>=1000_top2_by_direct_ticket_score,2256,4510,1.999113475177305,451000,319610,-131390,0.7086696230598669,0.6953215077605321,88,0.01951219512195122,0.03900709219858156,0.8120130889870226,0.5418489712696537,36.88044345898004,35.4,2978.608455992523,6020,0.01883545571164857,2026-03
odds_30_500_score>=0.5_expected>=1000_top2_by_direct_ticket_score,2333,4665,1.9995713673381912,466500,385900,-80600,0.8272240085744909,0.8157770632368703,110,0.023579849946409433,0.04714959279897128,0.811887034127164,0.5427752539864257,36.88968917470525,35.3,2977.061150273731,5340,0.013837781808758746,2026-04
odds_30_500_score>=0.5_expected>=1000_top2_by_direct_ticket_score,2306,4612,2.0,461200,376140,-85060,0.8155680832610581,0.8036860364267129,104,0.022549869904596703,0.045099739809193407,0.8122830631241091,0.5227567737145851,36.73976582827407,35.1,2966.2616651531057,5480,0.014569043441271867,2026-05
odds_30_500_score>=0.5_expected>=1000_top2_by_direct_ticket_score,1977,3954,2.0,395400,282670,-112730,0.7148963075366718,0.7012645422357107,80,0.020232675771370764,0.04046535154274153,0.8108899340699811,0.5304446935050572,36.94114820435002,35.4,2977.8482189741667,5390,0.019068171365903705,2026-06
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_ticket_score,2305,6913,2.999132321041215,691300,561630,-129670,0.8124258643136121,0.8026037899609432,149,0.02155359467669608,0.06464208242950109,0.7983139808669025,0.5006519075427881,38.87592940836106,36.9,3077.924139223417,6790,0.012089810017271158,2026-01
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_ticket_score,2128,6381,2.99859022556391,638100,580280,-57820,0.9093872433787807,0.8990126939351198,155,0.02429086350101865,0.07283834586466166,0.8007750716378024,0.5196480422436865,38.66013164080865,36.9,3072.486311978925,6620,0.011408285655200938,2026-02
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_ticket_score,2256,6763,2.9977836879432624,676300,470040,-206260,0.6950170042880378,0.6854058849622948,126,0.018630785154517226,0.05585106382978723,0.8000913316216336,0.5243038417777622,38.5293656661245,36.7,3062.019837875325,6500,0.013828610331035657,2026-03
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_ticket_score,2333,6997,2.9991427346763824,699700,623620,-76080,0.8912676861512077,0.8784621980848936,167,0.023867371730741747,0.07158165452207459,0.7999061652908922,0.5061276520351743,38.49859939974274,36.6,3056.2747862684014,8960,0.01436772393444726,2026-04
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_ticket_score,2306,6916,2.9991326973113615,691600,559880,-131720,0.8095430884904569,0.8009687680740313,150,0.021688837478311164,0.06504770164787511,0.8004399456185415,0.5042927251654602,38.361119144013884,36.5,3047.8938392900463,5930,0.010591555333285704,2026-05
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_ticket_score,1977,5928,2.998482549317147,592800,439690,-153110,0.741717273954116,0.7326248313090419,119,0.02007422402159244,0.06019221041982802,0.7998572778651453,0.5246290259945272,38.47140688259109,36.7,3055.2421779710435,5390,0.012258636766812983,2026-06
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_ticket_score,2305,11495,4.9869848156182215,1149500,944990,-204510,0.8220878642888212,0.8149630274032188,233,0.02026968247063941,0.10108459869848156,0.7792139690330958,0.5006519075427881,41.982383645063074,39.5,3232.9313760814093,8190,0.008666758378395539,2026-01
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_ticket_score,2128,10621,4.991071428571429,1062100,900830,-161270,0.848159307033236,0.84176631202335,227,0.021372752094906317,0.10667293233082707,0.7818491668636156,0.5024457966551268,41.818689388946424,39.5,3233.832123183247,6790,0.007537493200714896,2026-02
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_ticket_score,2256,11254,4.988475177304965,1125400,943900,-181500,0.8387240092411588,0.8314910254131864,225,0.019992891416385286,0.09973404255319149,0.7809142717951388,0.5045736203394111,41.7701439488182,39.4,3227.644679283572,8140,0.008623794893526857,2026-03
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_ticket_score,2333,11643,4.990570081440206,1164300,981160,-183140,0.8427037705058834,0.835008159409087,250,0.021472129176329124,0.10715816545220745,0.7810572188546283,0.5007170061025321,41.64993558361247,39.1,3216.4107122962564,8960,0.009132047780178565,2026-04
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_ticket_score,2306,11511,4.991760624457936,1151100,935800,-215300,0.8129615150725393,0.8065589436191469,238,0.020675875249761097,0.10320901994796183,0.781580328172165,0.5008546297037823,41.44242029363218,39.0,3203.608799375383,7370,0.007875614447531524,2026-05
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_ticket_score,1977,9869,4.991906929691452,986900,730380,-256520,0.740074982267707,0.7331340561353734,188,0.019049549093119872,0.09509357612544259,0.7813591419419121,0.5028559376468363,41.583372175499036,39.2,3213.6547075809,6850,0.00937867959144555,2026-06
odds_30_500_score>=0.5_expected>=1000_top10_by_direct_ticket_score,2305,22544,9.780477223427331,2254400,1809170,-445230,0.8025062100780695,0.7971078779276083,390,0.017299503193754437,0.16919739696312364,0.7423987034999304,0.5004939768969184,49.47366926898509,46.2,3595.693518773596,12170,0.006726841590342533,2026-01
odds_30_500_score>=0.5_expected>=1000_top10_by_direct_ticket_score,2128,20843,9.794642857142858,2084300,1753080,-331220,0.8410881351053111,0.8363719234275296,385,0.018471429256824833,0.18092105263157895,0.7457913820180511,0.5001033805454665,49.22849397879384,46.1,3596.961624544707,9830,0.005607274054806398,2026-02
