race_id,entry_count,result_count,diff
4420250719020004,7,6,-1
4420250719030001,7,6,-1
4420250806020002,7,6,-1
4420250806030006,7,6,-1
4420251112010002,7,6,-1
4420251127020005,7,5,-2
4420251127030008,7,4,-3
4420251127030009,7,6,-1
4420251209010005,7,5,-2
4420251209020001,6,4,-2
4420251215010001,7,6,-1
4420260115030010,7,6,-1
4420260202020002,7,5,-2
4420260202020008,7,4,-3
4420260202020010,7,6,-1
4420260228020004,9,6,-3
4420260228020006,9,8,-1
4420260228020007,9,8,-1
4420260228030006,9,8,-1
4420260228040003,8,7,-1
4420260313010003,7,6,-1
4420260313010004,7,6,-1
4420260313020003,7,6,-1
4420260313030006,7,4,-3
4420260325010010,7,6,-1
4420260325030012,7,6,-1
4420260401020005,7,6,-1
4420260401020007,7,6,-1
4420260401020009,7,4,-3
4420260401030008,7,5,-2
4420260408020007,7,6,-1
4420260413010002,7,5,-2
4420260413010005,7,6,-1
4420260413020009,7,4,-3
4420260413030001,5,4,-1
4420260419020001,6,5,-1
4420260419030002,6,5,-1
4420260513010002,7,6,-1
4420260520010009,7,5,-2
4420260520020004,7,5,-2
4420260525010004,7,5,-2
4420260525010007,7,6,-1
4420260608020002,7,6,-1
4420260625010003,7,6,-1
4420260625020002,7,5,-2
4420260625020004,7,6,-1
4420260625030006,7,6,-1
4520230107010007,6,4,-2
4520230107010010,7,6,-1
4520230107030011,7,3,-4
4520230119010011,7,5,-2
4520230119020003,7,6,-1
4520230119020005,7,6,-1
4520230119030011,7,6,-1
4520230126010008,9,8,-1
4520230126030011,9,7,-2
4520230126030012,9,7,-2
4520230201010010,7,6,-1
4520230201010012,7,5,-2
4520230211020001,7,6,-1
4520230226010002,7,6,-1
4520230226010003,7,5,-2
4520230804010004,7,5,-2
4520230804010005,7,6,-1
4520230804020004,7,6,-1
4520230804020006,7,6,-1
4520230818010004,7,6,-1
4520230818030012,7,5,-2
4520230824010007,7,6,-1
4520230824020004,7,6,-1
4520230824030001,7,0,-7
4520230913010012,7,6,-1
4520230913030008,7,5,-2
4520230913030011,7,6,-1
4520230920020003,7,6,-1
4520230920030004,7,5,-2
4520230928010004,9,8,-1
4520230928030006,9,7,-2
4520230928040012,9,8,-1
4520231008020007,7,6,-1
4520231106010003,7,5,-2
4520231106010005,7,6,-1
4520231106020001,7,6,-1
4520231106020002,7,5,-2
4520231106020009,7,5,-2
4520231106030004,7,6,-1
4520231113010003,7,6,-1
4520231113020002,5,4,-1
4520231113020003,7,5,-2
4520231113020009,7,6,-1
4520231113030001,7,6,-1
4520231120010002,7,6,-1
4520231120030002,7,6,-1
4520231127010011,7,6,-1
4520231127020009,7,3,-4
4520231204010005,7,6,-1
4520231204010006,7,6,-1
4520231204010012,7,6,-1
4520231204020005,7,6,-1
4520231204020006,6,5,-1
4520231204030003,7,6,-1
4520231220010004,7,4,-3
4520231220020005,7,4,-3
4520231220020007,7,6,-1
4520231220030007,7,6,-1
4520240103010003,7,5,-2
4520240103010006,7,5,-2
4520240103020011,7,5,-2
4520240103030010,7,6,-1
4520240116020005,7,6,-1
4520240116030002,7,6,-1
4520240116030007,7,5,-2
4520240217010007,7,4,-3
4520240217010009,7,3,-4
4520240217010012,7,6,-1
4520240217030011,7,6,-1
4520240607010002,7,3,-4
4520240607010009,7,5,-2
4520240607020003,7,6,-1
4520240607020008,7,6,-1
4520240607030003,7,6,-1
4520240624020001,7,5,-2
4520240624020005,7,5,-2
4520240624020006,7,6,-1
4520240710010003,7,5,-2
4520240710010010,7,6,-1
4520240710020003,7,6,-1
4520240725010002,7,6,-1
4520240725010003,7,6,-1
4520240725010011,7,6,-1
4520240725020008,7,5,-2
4520240725030004,7,6,-1
4520240725030012,7,5,-2
4520240807020008,7,6,-1
4520240813020002,7,6,-1
4520240909020010,7,5,-2
4520240909030002,7,6,-1
4520240924010004,7,6,-1
4520240924010006,7,6,-1
4520240930020003,7,5,-2
4520240930030004,7,6,-1
4520241026020006,6,5,-1
4520241118020007,7,6,-1
4520241215010003,7,6,-1
4520241215020009,7,6,-1
4520241231020006,5,4,-1
4520241231020011,7,6,-1
4520250107010004,7,5,-2
4520250107020009,7,5,-2
4520250208020005,7,5,-2
4520250208030007,7,6,-1
4520250221010001,9,8,-1
4520250221030010,9,8,-1
4520250221030012,9,8,-1
4520250221040001,9,8,-1
4520250221040002,9,7,-2
4520250221040010,9,8,-1
4520250321030010,7,5,-2
4520250326010003,7,6,-1
4520250401010004,7,6,-1
4520250401020002,7,6,-1
4520250401030006,7,5,-2
4520250414020001,7,6,-1
4520250414020003,7,6,-1
4520250414030005,6,5,-1
4520250414030007,7,6,-1
4520250505010004,7,5,-2
4520250528010006,7,6,-1
4520250528030001,7,6,-1
4520250528030010,7,4,-3
4520250625020007,7,5,-2
4520250716010002,7,6,-1
4520250716030002,7,6,-1
4520250722010009,7,4,-3
4520250929010002,7,5,-2
4520250929020005,7,6,-1
4520251006020001,7,4,-3
4520251016020007,9,7,-2
4520251016020008,9,8,-1
4520251016040004,9,8,-1
4520251028010006,7,6,-1
4520251112010002,7,6,-1
4520251112020004,7,5,-2
4520251112030011,7,6,-1
4520251130010007,7,6,-1
4520260102010012,7,6,-1
4520260102030005,7,6,-1
4520260117010001,7,6,-1
4520260117010004,7,5,-2
4520260117030009,7,6,-1
4520260223010010,7,6,-1
4520260223020003,7,6,-1
4520260223020010,7,5,-2
4520260304010005,7,6,-1
4520260304020003,7,6,-1
4520260310010009,7,4,-3
4520260310020005,7,6,-1
4520260328010002,9,6,-3
4520260328020002,8,7,-1
4520260328020012,9,7,-2
4520260328030004,9,7,-2
4520260328040012,9,8,-1
4520260404020001,7,6,-1
4520260404020004,7,6,-1
4520260415020010,7,6,-1
4520260415020012,7,5,-2
4520260603020002,7,5,-2
4620230409010005,7,6,-1
4620230409020004,7,6,-1
4620230409020008,7,6,-1
4620230409030003,7,5,-2
4620230409030004,7,6,-1
4620230420010009,7,6,-1
4620230420020004,7,4,-3
4620230501030007,7,5,-2
4620230511010010,7,6,-1
4620230511020003,7,6,-1
4620230511020005,7,6,-1
4620230511030002,7,4,-3
4620230511030010,7,3,-4
4620230527010003,9,7,-2
4620230628010003,7,5,-2
4620230628020004,7,6,-1
4620230706010004,7,6,-1
4620230706020003,7,5,-2
4620230706020005,7,6,-1
4620230706030006,7,6,-1
4620230706030008,7,5,-2
4620230712010004,7,5,-2
4620230712010010,7,6,-1
4620230712020001,6,5,-1
4620230712020004,7,6,-1
4620230712020010,7,6,-1
4620230722020012,7,5,-2
4620230722030002,7,6,-1
4620230803010008,9,7,-2
4620230803020004,9,8,-1
4620230803020005,9,8,-1
4620230803030008,9,8,-1
4620230803030010,9,7,-2
4620230803040005,9,8,-1
4620230811010004,7,6,-1
4620230811020001,6,5,-1
4620230811020002,6,5,-1
4620230811020004,7,5,-2
4620230811020007,7,5,-2
4620230825010001,7,6,-1
4620230825010002,7,6,-1
4620230825010010,7,4,-3
4620230825020004,7,6,-1
4620231010020010,7,6,-1
4620231010030007,7,4,-3
4620231015010001,7,6,-1
4620231015010006,7,6,-1
4620231015030006,7,6,-1
4620231101010004,7,6,-1
4620231101020009,7,4,-3
4620231101030010,7,6,-1
4620240427020005,7,4,-3
4620240529030004,7,6,-1
4620240529030006,7,3,-4
4620240607020008,7,6,-1
4620240607030002,7,6,-1
4620240721010008,7,4,-3
4620240721010009,7,6,-1
4620240721010010,7,6,-1
4620240721020005,7,6,-1
4620240721020007,7,6,-1
4620240721020009,6,5,-1
4620240721030001,7,5,-2
4620240721030007,7,4,-3
4620240801020009,7,6,-1
4620240820020007,7,6,-1
4620240829010001,9,8,-1
4620240829020004,9,7,-2
4620240829020010,9,6,-3
4620240910010010,7,6,-1
4620240910020005,7,5,-2
4620240910020012,7,6,-1
4620240910030008,7,6,-1
4620240917010002,7,6,-1
4620240917010008,7,4,-3
4620240917010010,7,5,-2
4620240917020011,7,6,-1
4620240917030004,7,6,-1
4620241013020006,7,6,-1
4620241013030009,7,5,-2
4620241029010004,7,6,-1
4620241029010008,7,6,-1
4620241029010009,7,5,-2
4620250603010002,7,6,-1
4620250603020009,7,6,-1
4620250612020001,9,8,-1
4620250612030004,9,8,-1
4620250612040010,9,7,-2
4620250619010001,7,5,-2
4620250619010006,7,6,-1
4620250619010008,7,6,-1
4620250619020001,5,2,-3
4620250619030004,7,6,-1
4620250623020003,7,6,-1
4620250623020008,7,6,-1
4620250623020009,7,5,-2
4620250623030007,6,3,-3
4620250715010001,7,3,-4
4620250715010008,7,6,-1
4620250727010011,7,6,-1
4620250727030012,7,6,-1
4620250731010005,9,7,-2
4620250731020007,9,6,-3
4620250731040004,9,8,-1
4620250731040005,9,8,-1
4620250731040011,9,7,-2
4620250731040012,9,8,-1
4620250806010004,7,6,-1
4620250812010010,7,6,-1
4620250812010011,7,6,-1
4620250821020010,7,5,-2
4620250821020011,7,6,-1
4620250826030002,7,5,-2
4620250920030001,7,5,-2
4620250920030004,7,5,-2
4620251007010007,7,4,-3
4620251007010012,7,5,-2
4620251007020005,7,6,-1
4620251021020001,7,6,-1
4620251021020004,7,5,-2
4620251021020010,7,6,-1
4620251021030007,7,5,-2
4620251021030009,7,6,-1
4620251108010012,7,6,-1
4620251108020001,7,6,-1
4620251108030004,7,5,-2
4620251108030012,7,5,-2
4620260412010004,7,6,-1
4620260412010010,7,4,-3
4620260430010005,7,6,-1
4620260430030011,7,4,-3
4620260616010011,7,6,-1
4620260625010004,7,5,-2
4620260625030010,7,6,-1
4720230906010006,7,6,-1
4720230906010008,7,5,-2
4720230906020012,7,6,-1
4720230923020006,9,8,-1
4720230923020008,9,7,-2
4720230923030003,8,7,-1
4720231005030002,7,5,-2
4720231014010002,7,6,-1
4720231019010001,7,6,-1
4720231019010005,7,6,-1
4720231019010012,7,5,-2
4720231019020008,6,5,-1
4720231019030002,6,5,-1
4720231101020003,7,6,-1
4720231101020007,7,6,-1
4720231101030004,7,5,-2
4720231101030010,7,6,-1
4720231101030012,7,6,-1
4720231117020003,7,6,-1
4720231117020007,7,6,-1
4720231117030005,7,6,-1
4720231122010003,7,5,-2
4720231122010010,7,6,-1
4720231126010003,7,6,-1
4720231126020003,7,5,-2
4720231208010003,7,5,-2
4720231208010004,7,4,-3
4720231208010005,7,5,-2
4720231208010010,7,4,-3
4720231208020001,7,6,-1
4720231208030008,7,6,-1
4720231220010008,6,5,-1
4720231220030004,7,6,-1
4720231228010005,7,6,-1
4720231228020006,7,6,-1
4720240101010002,7,6,-1
4720240101020001,6,5,-1
4720240107010001,7,6,-1
4720240107020006,7,6,-1
4720240113020008,7,6,-1
4720240122020009,7,6,-1
4720240131010002,7,6,-1
4720240131010004,7,5,-2
4720240131020002,6,5,-1
4720240131030008,7,5,-2
4720240225010007,7,6,-1
4720240225030001,7,6,-1
4720240305020009,7,5,-2
4720240314010004,7,6,-1
4720240314010008,7,6,-1
4720240314030005,7,6,-1
4720240319010003,7,6,-1
4720240319010010,7,4,-3
4720240329020005,7,6,-1
4720240329020006,7,5,-2
4720240329020012,7,5,-2
4720240526020008,7,5,-2
4720240526030009,7,5,-2
4720240619010005,7,5,-2
4720240619030002,6,5,-1
4720240823020002,7,6,-1
4720240823020012,7,5,-2
4720240906030005,7,6,-1
4720240912020001,6,5,-1
4720240912020009,7,6,-1
4720240917010009,7,6,-1
4720240917020002,7,6,-1
4720240917020008,7,6,-1
4720240927010007,7,6,-1
4720240927010008,7,6,-1
4720241001010006,6,5,-1
4720241001020007,6,5,-1
4720241009020001,7,6,-1
4720241024030004,7,5,-2
4720241104010005,7,6,-1
4720241114010006,9,7,-2
4720241114020012,9,7,-2
4720241114030003,8,7,-1
4720241114030008,9,8,-1
4720241114040007,9,8,-1
4720241219010007,7,6,-1
4720241224020004,7,4,-3
4720241224020006,7,6,-1
4720241224030006,7,6,-1
4720241228010003,7,5,-2
4720241228010012,7,6,-1
4720241228020010,7,6,-1
4720250102020005,7,6,-1
4720250102030003,7,6,-1
4720250108020002,7,6,-1
4720250108030007,7,6,-1
4720250114010002,7,6,-1
4720250114010009,7,6,-1
4720250114020002,6,4,-2
4720250123010004,9,7,-2
4720250123030002,9,8,-1
4720250123030008,9,8,-1
4720250123040012,9,7,-2
4720250209010001,7,6,-1
4720250209010003,7,3,-4
4720250209030001,7,6,-1
4720250209030009,7,6,-1
4720250209030011,7,6,-1
4720250217010002,7,6,-1
4720250217010008,7,5,-2
4720250309020005,7,6,-1
4720250410010008,7,4,-3
4720250410030003,7,4,-3
4720250520020002,7,6,-1
4720250713020001,7,5,-2
4720250815020007,7,5,-2
4720250902020002,6,5,-1
4720250908020006,7,6,-1
4720250908030009,7,6,-1
4720250926020012,7,6,-1
4720250926030005,7,6,-1
4720251010010002,9,8,-1
4720251010010005,9,8,-1
4720251010020008,9,8,-1
4720251010020010,9,8,-1
4720251010030003,8,6,-2
4720251010030007,9,6,-3
4720251024020006,7,6,-1
4720251115030001,5,4,-1
4720251115030002,7,6,-1
4720251121010002,7,6,-1
4720251205030010,7,6,-1
4720251217010003,7,6,-1
4720251217020011,7,6,-1
4720251227010006,7,5,-2
4720251231020009,7,3,-4
4720251231030001,7,6,-1
4720251231030010,7,5,-2
4720260216010003,7,6,-1
4720260322010003,7,6,-1
4720260322020005,7,6,-1
4720260322020008,7,6,-1
4720260504020009,7,6,-1
4720260509010002,7,5,-2
4720260509010007,9,8,-1
4720260509020010,9,8,-1
4720260509030005,8,6,-2
4720260607010011,7,5,-2
4820230218030012,7,5,-2
4820230311010006,7,5,-2
4820230311020008,7,5,-2
4820230324010003,7,5,-2
4820230324010006,7,4,-3
4820230324020004,7,5,-2
4820230324030010,7,6,-1
4820230328010002,7,6,-1
4820230328020001,6,5,-1
4820230328020002,7,4,-3
4820230328030002,6,5,-1
4820230401010006,9,8,-1
4820230401020004,9,8,-1
4820230401020006,9,8,-1
4820230412010006,7,6,-1
4820230412020002,7,6,-1
4820230412020010,7,6,-1
4820230412030001,6,4,-2
4820230428010003,7,6,-1
4820230428010004,7,6,-1
4820230505030003,7,6,-1
4820230515020001,7,6,-1
4820230515020002,7,6,-1
4820230515020006,7,6,-1
4820230520010005,7,4,-3
4820230616010012,7,6,-1
4820230616020010,7,6,-1
4820230616030009,7,5,-2
4820230629010010,7,6,-1
4820230629030006,7,6,-1
4820230725020002,7,6,-1
4820230905010002,7,6,-1
4820230905020007,7,6,-1
4820230911010008,7,4,-3
4820231109010003,9,8,-1
4820231109030008,9,7,-2
4820231129010003,7,6,-1
4820240111010004,7,5,-2
4820240203020001,6,4,-2
4820240220020010,7,6,-1
4820240309010003,7,6,-1
4820240325020003,7,6,-1
4820240325020010,7,4,-3
4820240325030009,7,6,-1
4820240408010003,7,6,-1
4820240408020010,7,6,-1
4820240408030004,7,6,-1
4820240416020010,7,3,-4
4820240430020003,7,4,-3
4820240514030005,7,6,-1
4820240611020001,7,5,-2
4820240611020005,7,4,-3
4820240611020007,7,6,-1
4820240611030004,7,6,-1
4820240611030006,7,6,-1
4820240620010010,7,4,-3
4820240620030002,6,5,-1
4820241006030002,7,5,-2
4820241015010012,7,6,-1
4820241015030007,7,6,-1
4820241107010001,9,7,-2
4820241107010006,9,7,-2
4820241107020001,8,6,-2
4820241107020008,9,8,-1
4820241107020012,9,6,-3
4820241107030004,9,8,-1
4820241206030010,7,6,-1
4820241221010004,7,6,-1
4820241221030009,7,5,-2
4820250110010004,7,4,-3
4820250110010007,7,6,-1
4820250110020003,7,6,-1
4820250313010012,9,8,-1
4820250313020008,9,8,-1
4820250313030010,9,8,-1
4820250313040004,9,5,-4
4820250313040005,9,8,-1
4820250324030012,7,6,-1
4820250329010005,7,4,-3
4820250407020001,7,5,-2
4820250407020009,7,3,-4
4820250511020009,7,6,-1
4820250511030002,7,5,-2
4820250517010002,7,5,-2
4820250517020003,7,4,-3
4820250523020001,7,6,-1
4820250523020011,7,5,-2
4820250523030001,6,4,-2
4820250531010011,7,5,-2
4820250531030005,7,6,-1
4820250612020011,9,8,-1
4820250612020012,9,8,-1
4820250612030006,9,8,-1
4820250612040010,9,8,-1
4820250622020001,7,6,-1
4820250622020004,7,6,-1
4820250705020011,7,6,-1
4820250711010002,7,6,-1
4820250725010003,7,6,-1
4820250725020006,7,5,-2
4820250725030007,7,6,-1
4820250805020008,7,5,-2
4820250830010005,7,6,-1
4820250830030002,7,6,-1
4820250830030003,7,6,-1
4820250913010003,7,6,-1
4820250913010005,7,5,-2
4820250913020007,7,4,-3
4820250930020004,7,5,-2
4820250930030002,7,5,-2
4820251031040005,9,8,-1
4820251112030005,7,6,-1
4820251212020010,7,6,-1
4820251222010002,7,6,-1
4820251222010007,7,5,-2
4820251222010012,7,6,-1
4820251222020002,7,4,-3
4820251222020008,7,6,-1
4820251222020011,7,6,-1
4820260124010002,7,6,-1
4820260124010004,7,6,-1
4820260124010007,7,6,-1
4820260124020010,7,5,-2
4820260128020011,7,6,-1
4820260128030002,6,5,-1
5120230312010007,7,6,-1
5120230312020012,7,6,-1
5120230312030012,7,6,-1
5120230323010001,7,4,-3
5120230323010006,7,6,-1
5120230323020008,7,6,-1
5120230401010001,7,6,-1
5120230401030003,7,6,-1
5120230401030006,7,6,-1
5120230410010004,7,6,-1
5120230410010010,7,5,-2
5120230410020010,7,6,-1
5120230513010002,7,4,-3
5120230522010002,7,6,-1
5120230522010011,7,5,-2
5120230522020011,7,5,-2
5120230522020012,7,6,-1
5120230601010004,7,5,-2
5120230601020005,7,6,-1
5120230722010004,9,8,-1
5120230722010009,9,7,-2
5120230722010011,9,8,-1
5120230722020006,9,7,-2
5120230722030004,9,7,-2
5120230722040005,9,8,-1
5120230731020002,6,5,-1
5120230731020005,7,6,-1
5120230821010003,7,5,-2
5120230821020002,6,4,-2
5120230921010011,7,5,-2
5120231020010001,7,4,-3
5120231020020005,7,6,-1
5120231102010005,7,6,-1
5120231113020008,7,6,-1
5120231113020012,7,4,-3
5120231113030002,7,4,-3
5120231128010003,7,6,-1
5120231128020001,6,3,-3
5120231128020007,7,6,-1
5120231128020011,7,6,-1
5120231128030007,7,5,-2
5120240304010001,7,5,-2
5120240311020007,7,4,-3
5120240311030002,7,6,-1
5120240311030012,7,6,-1
5120240321030002,7,6,-1
5120240321030003,7,6,-1
5120240326020004,7,6,-1
5120240401010007,7,6,-1
5120240418020005,7,6,-1
5120240424010007,7,5,-2
5120240424020006,7,6,-1
5120240424020010,7,4,-3
5120240424030008,7,5,-2
5120240523020001,7,6,-1
5120240523020002,7,6,-1
5120240523020003,7,6,-1
5120240619020012,7,5,-2
5120240630010001,7,5,-2
5120240630030005,7,6,-1
5120240720020007,9,8,-1
5120240731020004,7,5,-2
5120240731030001,7,6,-1
5120240731030005,7,6,-1
5120240808020001,7,6,-1
5120240808030006,7,6,-1
5120240813010004,7,4,-3
5120240813020008,7,6,-1
5120240909010004,7,6,-1
5120240909030001,6,5,-1
5120240918020011,7,6,-1
5120240918030001,6,5,-1
5120240918030007,7,6,-1
5120240918030012,7,6,-1
5120240925020011,7,4,-3
5120241011010004,7,6,-1
5120241011030009,7,6,-1
5120250405020001,7,6,-1
5120250413030002,7,6,-1
5120250424010010,7,6,-1
5120250424030004,7,5,-2
5120250502020004,7,5,-2
5120250508010004,7,6,-1
5120250508010006,7,0,-7
5120250508030004,7,5,-2
5120250514010006,7,5,-2
5120250514030008,7,6,-1
5120250527030001,7,6,-1
5120250527030004,7,6,-1
5120250602020003,7,6,-1
5120250602020011,7,6,-1
5120250612010004,7,6,-1
5120250612030002,5,4,-1
5120250626010006,7,6,-1
5120250701020003,7,6,-1
5120250701020005,7,6,-1
5120250701030001,5,4,-1
5120250701030005,7,5,-2
5120250714010001,7,6,-1
5120250714010005,7,6,-1
5120250805020008,7,6,-1
5120250805020009,7,6,-1
5120250824010003,7,6,-1
5120250912010001,9,7,-2
5120250912010004,9,0,-9
5120250912020001,9,7,-2
5120250912020011,9,7,-2
5120250912030002,8,6,-2
5120250912030009,9,8,-1
5120250912040006,9,7,-2
5120250912040010,9,8,-1
5120250912040011,9,8,-1
5320230108010009,7,6,-1
5320230108020010,7,5,-2
5320230202010005,9,8,-1
5320230202010006,9,6,-3
5320230202010011,9,8,-1
5320230202020007,9,8,-1
5320230202020009,9,6,-3
5320230202020012,9,8,-1
5320230202040006,9,7,-2
5320230215010004,7,6,-1
5320230215010006,7,6,-1
5320230215020001,5,4,-1
5320230302010003,7,6,-1
5320230302010006,7,6,-1
5320230308020001,7,6,-1
5320230308020002,7,6,-1
5320230308030003,7,6,-1
5320230308030007,7,5,-2
5320230405010002,7,6,-1
5320230405010009,7,5,-2
5320230405020009,7,6,-1
5320230405030008,7,5,-2
5320230405030012,7,6,-1
5320230411010005,7,6,-1
5320230418020007,7,5,-2
5320230418030003,7,6,-1
5320230425010002,7,6,-1
5320230425020001,7,6,-1
5320230425020005,7,6,-1
5320230425030010,7,6,-1
5320230508010004,7,5,-2
5320230508010011,7,6,-1
5320230508020004,7,6,-1
5320230508030002,6,5,-1
5320230607020001,7,6,-1
5320230607030003,7,5,-2
5320230801010009,7,3,-4
5320230801030002,7,5,-2
5320230815010101,7,5,-2
5320230815010109,7,6,-1
5320230815030007,7,6,-1
5320230815040002,7,6,-1
5320230824030002,7,6,-1
5320230914010002,7,4,-3
5320230914010003,7,6,-1
5320230914020001,7,6,-1
5320230914020006,7,6,-1
5320230914030007,7,6,-1
5320231010020009,7,5,-2
5320231010020011,7,6,-1
5320231101020003,7,5,-2
5320231108030001,7,6,-1
5320231116020012,7,6,-1
5320231204010004,7,5,-2
5320231204020010,7,6,-1
5320231204030011,7,5,-2
5320231218010008,7,6,-1
5320231218020008,7,6,-1
5320231223010001,6,5,-1
5320240125030003,7,5,-2
5320240203030001,6,5,-1
5320240203030007,7,6,-1
5320240213010006,7,4,-3
5320240213020006,6,5,-1
5320240213020008,7,6,-1
5320240213030010,7,6,-1
5320240222020002,9,8,-1
5320240222020008,9,6,-3
5320240222030004,9,7,-2
5320240222030006,9,8,-1
5320240228010005,7,6,-1
5320240404010005,7,6,-1
5320240404020003,7,6,-1
5320240512010005,7,5,-2
5320240512020010,7,6,-1
5320240520010011,7,6,-1
5320240601020001,7,6,-1
5320240606010004,9,8,-1
5320240606020004,9,6,-3
5320240606030005,9,7,-2
5320240606030010,9,6,-3
5320240606030012,9,7,-2
5320240625010005,7,6,-1
5320240625020003,7,5,-2
5320240630020010,7,5,-2
5320240630030011,7,5,-2
5320240713020004,7,0,-7
5320240713030004,7,6,-1
5320240728020001,7,6,-1
5320240825010005,7,6,-1
5320240825020008,7,5,-2
5320241018010003,7,6,-1
5320241018010006,7,6,-1
5320241114010001,7,6,-1
5320241114020003,7,5,-2
5320241114020009,7,6,-1
5320241204020010,7,6,-1
5320241204030001,7,4,-3
5320241227010001,6,5,-1
5320241227030002,6,5,-1
5320241227030003,7,6,-1
5320250105030007,7,6,-1
5320250114010003,7,4,-3
5320250114010004,7,6,-1
5320250208010003,9,7,-2
5320250208030006,9,8,-1
5320250208030007,9,8,-1
5320250208040011,9,7,-2
5320250220020008,7,6,-1
5320250220030001,6,5,-1
5320250306010003,7,6,-1
5320250306020007,7,6,-1
5320250306020010,7,6,-1
5320250306030006,7,6,-1
5320250422020001,7,5,-2
5320250428010002,7,6,-1
5320250428030002,7,6,-1
5320250511010008,7,6,-1
5320250511010009,7,6,-1
5320250511020001,7,6,-1
5320250511020003,7,4,-3
5320250511020006,7,6,-1
5320250511030002,6,4,-2
5320250511030003,7,6,-1
5320250523010001,7,6,-1
5320250523030004,7,5,-2
5320250530010010,7,6,-1
5320250530020002,7,6,-1
5320250530020003,7,6,-1
5320250609010004,7,5,-2
5320250722010005,7,6,-1
5320250731020003,7,6,-1
5320250731030002,7,6,-1
5320250812010003,7,5,-2
5320250812010004,7,6,-1
5320250821010003,7,6,-1
5320250821020009,7,5,-2
5320250821020012,7,6,-1
5320250907010006,7,6,-1
5320250907020003,7,4,-3
5320250907030004,7,6,-1
5320250919010001,7,5,-2
5320250919030002,7,5,-2
5320250925010005,9,4,-5
5320250925010011,9,6,-3
5320250925020004,8,7,-1
5320250925020009,9,8,-1
5320250925030002,6,3,-3
5320250925030009,9,4,-5
5320250925040004,7,6,-1
5320251003010004,7,5,-2
5320251012030007,7,6,-1
5320251021010005,7,6,-1
5320251021020004,7,6,-1
5320251031010005,7,4,-3
5320251031020004,7,6,-1
5320251106010009,7,6,-1
5320251106020006,6,4,-2
5320251118020008,7,6,-1
5320251124010007,7,6,-1
5320251124020001,7,6,-1
5320251124020005,7,3,-4
5320251130010007,7,6,-1
5320251130030003,7,5,-2
5320251211020008,7,6,-1
5320251211020012,7,6,-1
5320251225020006,7,5,-2
5320260114020002,7,5,-2
5320260114020003,7,6,-1
5320260114020009,7,5,-2
5320260114030003,7,4,-3
5320260129020005,7,5,-2
5320260205010006,9,7,-2
5320260205020004,9,6,-3
5320260205020008,9,8,-1
5320260205020011,9,7,-2
5320260205030011,9,7,-2
5320260205030012,9,7,-2
5320260214020001,7,6,-1
5320260214020005,7,5,-2
5320260227010005,7,5,-2
5320260314010003,7,6,-1
5320260314030004,7,6,-1
5320260314030011,7,6,-1
5320260407010005,7,4,-3
5320260407010006,7,6,-1
5320260418020004,7,6,-1
5320260418020007,7,3,-4
5320260418030001,6,5,-1
5320260418030005,6,5,-1
5320260425010003,7,6,-1
5320260425020009,7,5,-2
5320260501020008,7,5,-2
5320260613010001,7,5,-2
5420230120010007,7,6,-1
5420230120020005,7,6,-1
5420230120020007,7,5,-2
5420230120020012,7,5,-2
5420230120030007,6,5,-1
5420230206020004,7,6,-1
5420230227020003,7,6,-1
5420230227020007,7,6,-1
5420230227030011,7,6,-1
5420230313010004,7,4,-3
5420230422010005,7,6,-1
5420230422030001,6,4,-2
5420230422030007,7,3,-4
5420230504020008,7,5,-2
5420230504030009,7,6,-1
5420230601030002,7,3,-4
5420230608020012,9,8,-1
5420230608030005,9,8,-1
5420230608030009,9,8,-1
5420230629010009,7,6,-1
5420230629020004,7,5,-2
5420230705010005,7,6,-1
5420230705030010,7,6,-1
5420230710010002,7,5,-2
5420230710020002,6,3,-3
5420230710030001,7,6,-1
5420230821010004,7,6,-1
5420230821020011,7,5,-2
5420230831010005,9,7,-2
5420230831010011,9,6,-3
5420230831010012,9,7,-2
5420230831030004,9,8,-1
5420230831040009,9,8,-1
5420230910030004,7,6,-1
5420230919020007,7,6,-1
5420231008010004,7,6,-1
5420231008030003,7,5,-2
5420231020020008,7,6,-1
5420231027020009,7,6,-1
5420231103010001,7,6,-1
5420231103010005,7,6,-1
5420231214020010,7,6,-1
5420231229010004,7,6,-1
5420231229010009,7,6,-1
5420231229030007,7,6,-1
5420240119010002,7,6,-1
5420240119030003,7,5,-2
5420240208020001,6,5,-1
5420240208030002,6,5,-1
5420240227010012,7,6,-1
5420240227020006,6,4,-2
5420240227030010,7,6,-1
5420240304010001,7,6,-1
5420240304030004,7,6,-1
5420240415020007,7,6,-1
5420240415020010,7,6,-1
5420240415030003,7,6,-1
5420240429010004,7,6,-1
5420240429010006,7,6,-1
5420240429010007,7,6,-1
5420240429010012,7,5,-2
5420240429020001,5,4,-1
5420240429030011,7,6,-1
5420240508030004,7,5,-2
5420240601010001,7,6,-1
5420240601020005,7,6,-1
5420240601030012,7,6,-1
5420240626010012,7,6,-1
5420240626030003,7,6,-1
5420240704020001,7,6,-1
5420240704030004,7,6,-1
5420240709030006,7,6,-1
5420240717010012,7,6,-1
5420240717020002,7,6,-1
5420240717030007,7,6,-1
5420240803010005,7,5,-2
5420240803010007,7,6,-1
5420240905010002,9,7,-2
5420240905010007,9,8,-1
5420240905020001,8,7,-1
5420240905030004,9,7,-2
5420240905030005,9,7,-2
5520230112010011,9,8,-1
