race_date,race_id,tickets,ret,hits,rule,bet,profit,cum_profit
2026-03-03,4420260228040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-16810.0
2026-03-03,4420260228040012,2,0.0,0,high_odds_v1_top2,200,-200.0,-17010.0
2026-03-05,7520260305010001,2,0.0,0,high_odds_v1_top2,200,-200.0,-17210.0
2026-03-05,7520260305010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-17410.0
2026-03-05,7520260305010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-17610.0
2026-03-05,7520260305010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-17810.0
2026-03-05,7520260305010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-18010.0
2026-03-05,7520260305010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-18210.0
2026-03-05,7520260305010008,2,0.0,0,high_odds_v1_top2,200,-200.0,-18410.0
2026-03-05,7520260305010009,2,0.0,0,high_odds_v1_top2,200,-200.0,-18610.0
2026-03-05,7520260305010010,2,0.0,0,high_odds_v1_top2,200,-200.0,-18810.0
2026-03-05,7520260305010012,2,0.0,0,high_odds_v1_top2,200,-200.0,-19010.0
2026-03-06,7520260305020001,2,0.0,0,high_odds_v1_top2,200,-200.0,-19210.0
2026-03-06,7520260305020002,2,0.0,0,high_odds_v1_top2,200,-200.0,-19410.0
2026-03-06,7520260305020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-19610.0
2026-03-06,7520260305020006,2,0.0,0,high_odds_v1_top2,200,-200.0,-19810.0
2026-03-06,7520260305020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-20010.0
2026-03-06,7520260305020010,2,0.0,0,high_odds_v1_top2,200,-200.0,-20210.0
2026-03-06,7520260305020012,2,0.0,0,high_odds_v1_top2,200,-200.0,-20410.0
2026-03-07,2220260307010011,2,0.0,0,high_odds_v1_top2,200,-200.0,-20610.0
2026-03-07,7520260305030001,2,0.0,0,high_odds_v1_top2,200,-200.0,-20810.0
2026-03-07,7520260305030002,2,0.0,0,high_odds_v1_top2,200,-200.0,-21010.0
2026-03-07,7520260305030003,2,0.0,0,high_odds_v1_top2,200,-200.0,-21210.0
2026-03-07,7520260305030004,2,0.0,0,high_odds_v1_top2,200,-200.0,-21410.0
2026-03-07,7520260305030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-21610.0
2026-03-07,7520260305030006,2,0.0,0,high_odds_v1_top2,200,-200.0,-21810.0
2026-03-07,7520260305030007,2,0.0,0,high_odds_v1_top2,200,-200.0,-22010.0
2026-03-07,7520260305030008,2,0.0,0,high_odds_v1_top2,200,-200.0,-22210.0
2026-03-07,7520260305030009,2,0.0,0,high_odds_v1_top2,200,-200.0,-22410.0
2026-03-07,7520260305030012,2,0.0,0,high_odds_v1_top2,200,-200.0,-22610.0
2026-03-08,7520260305040002,2,0.0,0,high_odds_v1_top2,200,-200.0,-22810.0
2026-03-08,7520260305040003,2,0.0,0,high_odds_v1_top2,200,-200.0,-23010.0
2026-03-08,7520260305040004,2,0.0,0,high_odds_v1_top2,200,-200.0,-23210.0
2026-03-08,7520260305040005,2,0.0,0,high_odds_v1_top2,200,-200.0,-23410.0
2026-03-08,7520260305040006,2,0.0,0,high_odds_v1_top2,200,-200.0,-23610.0
2026-03-08,7520260305040007,2,0.0,0,high_odds_v1_top2,200,-200.0,-23810.0
2026-03-08,7520260305040008,2,0.0,0,high_odds_v1_top2,200,-200.0,-24010.0
2026-03-08,7520260305040009,2,0.0,0,high_odds_v1_top2,200,-200.0,-24210.0
2026-03-08,7520260305040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-24410.0
2026-03-08,7520260305040011,2,0.0,0,high_odds_v1_top2,200,-200.0,-24610.0
2026-03-09,4320260307030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-24810.0
2026-03-10,7420260310010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-25010.0
2026-03-11,3820260310020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-25210.0
2026-03-12,2320260312010001,2,0.0,0,high_odds_v1_top2,200,-200.0,-25410.0
2026-03-12,2320260312010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-25610.0
2026-03-12,2320260312010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-25810.0
2026-03-12,2320260312010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-26010.0
2026-03-12,2320260312010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-26210.0
2026-03-12,2320260312010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-26410.0
2026-03-12,2320260312010007,2,0.0,0,high_odds_v1_top2,200,-200.0,-26610.0
2026-03-12,2320260312010009,2,0.0,0,high_odds_v1_top2,200,-200.0,-26810.0
2026-03-12,2320260312010011,2,0.0,0,high_odds_v1_top2,200,-200.0,-27010.0
2026-03-12,2320260312010012,2,0.0,0,high_odds_v1_top2,200,-200.0,-27210.0
2026-03-12,2620260312010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-27410.0
2026-03-12,2620260312010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-27610.0
2026-03-12,2620260312010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-27810.0
2026-03-12,2620260312010007,2,0.0,0,high_odds_v1_top2,200,-200.0,-28010.0
2026-03-12,2620260312010008,2,0.0,0,high_odds_v1_top2,200,-200.0,-28210.0
2026-03-12,2620260312010009,2,0.0,0,high_odds_v1_top2,200,-200.0,-28410.0
2026-03-12,2620260312010010,2,0.0,0,high_odds_v1_top2,200,-200.0,-28610.0
2026-03-12,2620260312010012,2,0.0,0,high_odds_v1_top2,200,-200.0,-28810.0
2026-03-13,2320260312020001,2,0.0,0,high_odds_v1_top2,200,-200.0,-29010.0
2026-03-13,2320260312020002,2,0.0,0,high_odds_v1_top2,200,-200.0,-29210.0
2026-03-13,2320260312020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-29410.0
2026-03-13,2320260312020004,2,0.0,0,high_odds_v1_top2,200,-200.0,-29610.0
2026-03-13,2320260312020005,2,0.0,0,high_odds_v1_top2,200,-200.0,-29810.0
2026-03-13,2320260312020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-30010.0
2026-03-13,2320260312020008,2,11370.0,1,high_odds_v1_top2,200,11170.0,-18840.0
2026-03-13,2320260312020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-19040.0
2026-03-13,2320260312020010,2,0.0,0,high_odds_v1_top2,200,-200.0,-19240.0
2026-03-13,2320260312020011,2,0.0,0,high_odds_v1_top2,200,-200.0,-19440.0
2026-03-13,2620260312020004,2,0.0,0,high_odds_v1_top2,200,-200.0,-19640.0
2026-03-13,2620260312020005,2,0.0,0,high_odds_v1_top2,200,-200.0,-19840.0
2026-03-13,2620260312020006,2,0.0,0,high_odds_v1_top2,200,-200.0,-20040.0
2026-03-13,2620260312020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-20240.0
2026-03-13,2620260312020008,2,0.0,0,high_odds_v1_top2,200,-200.0,-20440.0
2026-03-13,2620260312020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-20640.0
2026-03-13,2620260312020010,2,0.0,0,high_odds_v1_top2,200,-200.0,-20840.0
2026-03-13,2620260312020011,2,0.0,0,high_odds_v1_top2,200,-200.0,-21040.0
2026-03-13,2620260312020012,2,0.0,0,high_odds_v1_top2,200,-200.0,-21240.0
2026-03-14,2320260312030001,2,0.0,0,high_odds_v1_top2,200,-200.0,-21440.0
2026-03-14,2320260312030003,2,0.0,0,high_odds_v1_top2,200,-200.0,-21640.0
2026-03-14,2320260312030004,2,0.0,0,high_odds_v1_top2,200,-200.0,-21840.0
2026-03-14,2320260312030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-22040.0
2026-03-14,2320260312030006,2,0.0,0,high_odds_v1_top2,200,-200.0,-22240.0
2026-03-14,2320260312030007,2,0.0,0,high_odds_v1_top2,200,-200.0,-22440.0
2026-03-14,2320260312030008,2,0.0,0,high_odds_v1_top2,200,-200.0,-22640.0
2026-03-14,2320260312030009,2,0.0,0,high_odds_v1_top2,200,-200.0,-22840.0
2026-03-14,2320260312030010,2,0.0,0,high_odds_v1_top2,200,-200.0,-23040.0
2026-03-14,2320260312030011,2,0.0,0,high_odds_v1_top2,200,-200.0,-23240.0
2026-03-14,2620260312030004,2,0.0,0,high_odds_v1_top2,200,-200.0,-23440.0
2026-03-14,2620260312030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-23640.0
2026-03-14,2620260312030007,2,0.0,0,high_odds_v1_top2,200,-200.0,-23840.0
2026-03-14,2620260312030008,2,0.0,0,high_odds_v1_top2,200,-200.0,-24040.0
2026-03-14,2620260312030009,2,0.0,0,high_odds_v1_top2,200,-200.0,-24240.0
2026-03-14,2620260312030010,2,0.0,0,high_odds_v1_top2,200,-200.0,-24440.0
2026-03-14,2620260312030011,2,0.0,0,high_odds_v1_top2,200,-200.0,-24640.0
2026-03-14,2620260312030012,2,0.0,0,high_odds_v1_top2,200,-200.0,-24840.0
2026-03-14,7520260313020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-25040.0
2026-03-15,2320260312040002,2,0.0,0,high_odds_v1_top2,200,-200.0,-25240.0
2026-03-15,2320260312040003,2,0.0,0,high_odds_v1_top2,200,-200.0,-25440.0
2026-03-15,2320260312040004,2,0.0,0,high_odds_v1_top2,200,-200.0,-25640.0
2026-03-15,2320260312040005,2,11640.0,1,high_odds_v1_top2,200,11440.0,-14200.0
2026-03-15,2320260312040006,2,0.0,0,high_odds_v1_top2,200,-200.0,-14400.0
2026-03-15,2320260312040007,2,0.0,0,high_odds_v1_top2,200,-200.0,-14600.0
2026-03-15,2320260312040008,2,0.0,0,high_odds_v1_top2,200,-200.0,-14800.0
2026-03-15,2320260312040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-15000.0
2026-03-15,2320260312040011,2,0.0,0,high_odds_v1_top2,200,-200.0,-15200.0
2026-03-15,2320260312040012,2,0.0,0,high_odds_v1_top2,200,-200.0,-15400.0
2026-03-15,2620260312040003,2,0.0,0,high_odds_v1_top2,200,-200.0,-15600.0
2026-03-15,2620260312040004,2,0.0,0,high_odds_v1_top2,200,-200.0,-15800.0
2026-03-15,2620260312040005,2,0.0,0,high_odds_v1_top2,200,-200.0,-16000.0
2026-03-15,2620260312040006,2,0.0,0,high_odds_v1_top2,200,-200.0,-16200.0
2026-03-15,2620260312040007,2,0.0,0,high_odds_v1_top2,200,-200.0,-16400.0
2026-03-15,2620260312040008,2,0.0,0,high_odds_v1_top2,200,-200.0,-16600.0
2026-03-15,2620260312040009,2,0.0,0,high_odds_v1_top2,200,-200.0,-16800.0
2026-03-15,2620260312040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-17000.0
2026-03-15,2620260312040012,2,0.0,0,high_odds_v1_top2,200,-200.0,-17200.0
2026-03-16,4320260314030001,2,0.0,0,high_odds_v1_top2,200,-200.0,-17400.0
2026-03-17,6120260316020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-17600.0
2026-03-19,5520260317030001,2,0.0,0,high_odds_v1_top2,200,-200.0,-17800.0
2026-03-19,6320260319010001,2,0.0,0,high_odds_v1_top2,200,-200.0,-18000.0
2026-03-19,6320260319010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-18200.0
2026-03-19,6320260319010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-18400.0
2026-03-19,6320260319010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-18600.0
2026-03-19,6320260319010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-18800.0
2026-03-19,6320260319010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-19000.0
2026-03-19,6320260319010007,2,0.0,0,high_odds_v1_top2,200,-200.0,-19200.0
2026-03-19,6320260319010008,2,0.0,0,high_odds_v1_top2,200,-200.0,-19400.0
2026-03-19,6320260319010009,2,0.0,0,high_odds_v1_top2,200,-200.0,-19600.0
2026-03-20,6320260319020001,2,0.0,0,high_odds_v1_top2,200,-200.0,-19800.0
2026-03-20,6320260319020002,2,0.0,0,high_odds_v1_top2,200,-200.0,-20000.0
2026-03-20,6320260319020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-20200.0
2026-03-20,6320260319020004,2,0.0,0,high_odds_v1_top2,200,-200.0,-20400.0
2026-03-20,6320260319020005,2,0.0,0,high_odds_v1_top2,200,-200.0,-20600.0
2026-03-20,6320260319020006,2,0.0,0,high_odds_v1_top2,200,-200.0,-20800.0
2026-03-20,6320260319020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-21000.0
2026-03-20,6320260319020008,2,0.0,0,high_odds_v1_top2,200,-200.0,-21200.0
2026-03-20,6320260319020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-21400.0
2026-03-20,6320260319020010,2,0.0,0,high_odds_v1_top2,200,-200.0,-21600.0
2026-03-20,6320260319020011,2,0.0,0,high_odds_v1_top2,200,-200.0,-21800.0
2026-03-20,6320260319020012,1,0.0,0,high_odds_v1_top2,100,-100.0,-21900.0
2026-03-21,6320260319030001,2,0.0,0,high_odds_v1_top2,200,-200.0,-22100.0
2026-03-21,6320260319030002,2,0.0,0,high_odds_v1_top2,200,-200.0,-22300.0
2026-03-21,6320260319030003,2,0.0,0,high_odds_v1_top2,200,-200.0,-22500.0
2026-03-21,6320260319030004,2,0.0,0,high_odds_v1_top2,200,-200.0,-22700.0
2026-03-21,6320260319030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-22900.0
2026-03-21,6320260319030006,2,0.0,0,high_odds_v1_top2,200,-200.0,-23100.0
2026-03-21,6320260319030007,2,0.0,0,high_odds_v1_top2,200,-200.0,-23300.0
2026-03-21,6320260319030008,2,0.0,0,high_odds_v1_top2,200,-200.0,-23500.0
2026-03-21,6320260319030009,2,0.0,0,high_odds_v1_top2,200,-200.0,-23700.0
2026-03-21,6320260319030010,2,0.0,0,high_odds_v1_top2,200,-200.0,-23900.0
2026-03-21,6320260319030012,2,0.0,0,high_odds_v1_top2,200,-200.0,-24100.0
2026-03-22,6320260319040001,2,0.0,0,high_odds_v1_top2,200,-200.0,-24300.0
2026-03-22,6320260319040002,2,0.0,0,high_odds_v1_top2,200,-200.0,-24500.0
2026-03-22,6320260319040003,2,0.0,0,high_odds_v1_top2,200,-200.0,-24700.0
2026-03-22,6320260319040004,2,0.0,0,high_odds_v1_top2,200,-200.0,-24900.0
2026-03-22,6320260319040005,2,0.0,0,high_odds_v1_top2,200,-200.0,-25100.0
2026-03-22,6320260319040006,2,0.0,0,high_odds_v1_top2,200,-200.0,-25300.0
2026-03-22,6320260319040007,2,0.0,0,high_odds_v1_top2,200,-200.0,-25500.0
2026-03-22,6320260319040008,2,0.0,0,high_odds_v1_top2,200,-200.0,-25700.0
2026-03-22,6320260319040009,2,10820.0,1,high_odds_v1_top2,200,10620.0,-15080.0
2026-03-22,6320260319040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-15280.0
2026-03-22,6320260319040011,2,0.0,0,high_odds_v1_top2,200,-200.0,-15480.0
2026-03-22,6320260319040012,2,0.0,0,high_odds_v1_top2,200,-200.0,-15680.0
2026-03-23,4320260322020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-15880.0
2026-03-26,6120260326010011,2,0.0,0,high_odds_v1_top2,200,-200.0,-16080.0
2026-03-28,4520260328010001,2,0.0,0,high_odds_v1_top2,200,-200.0,-16280.0
2026-03-28,4520260328010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-16480.0
2026-03-28,4520260328010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-16680.0
2026-03-28,4520260328010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-16880.0
2026-03-28,4520260328010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-17080.0
2026-03-28,4520260328010010,2,0.0,0,high_odds_v1_top2,200,-200.0,-17280.0
2026-03-28,4520260328010011,2,0.0,0,high_odds_v1_top2,200,-200.0,-17480.0
2026-03-28,4520260328010012,2,10000.0,1,high_odds_v1_top2,200,9800.0,-7680.0
2026-03-29,4520260328020001,2,0.0,0,high_odds_v1_top2,200,-200.0,-7880.0
2026-03-29,4520260328020002,2,0.0,0,high_odds_v1_top2,200,-200.0,-8080.0
2026-03-29,4520260328020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-8280.0
2026-03-29,4520260328020004,2,0.0,0,high_odds_v1_top2,200,-200.0,-8480.0
2026-03-29,4520260328020006,2,0.0,0,high_odds_v1_top2,200,-200.0,-8680.0
2026-03-29,4520260328020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-8880.0
2026-03-29,4520260328020008,2,0.0,0,high_odds_v1_top2,200,-200.0,-9080.0
2026-03-29,4520260328020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-9280.0
2026-03-30,4520260328030004,2,0.0,0,high_odds_v1_top2,200,-200.0,-9480.0
2026-03-30,4520260328030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-9680.0
2026-03-30,4520260328030006,2,0.0,0,high_odds_v1_top2,200,-200.0,-9880.0
2026-03-30,4520260328030007,2,0.0,0,high_odds_v1_top2,200,-200.0,-10080.0
2026-03-30,4520260328030008,2,0.0,0,high_odds_v1_top2,200,-200.0,-10280.0
2026-03-30,4520260328030009,2,0.0,0,high_odds_v1_top2,200,-200.0,-10480.0
2026-03-30,4520260328030010,2,0.0,0,high_odds_v1_top2,200,-200.0,-10680.0
2026-03-30,4520260328030011,2,0.0,0,high_odds_v1_top2,200,-200.0,-10880.0
2026-03-30,4520260328030012,2,0.0,0,high_odds_v1_top2,200,-200.0,-11080.0
2026-03-31,4520260328040004,2,0.0,0,high_odds_v1_top2,200,-200.0,-11280.0
2026-03-31,4520260328040007,2,0.0,0,high_odds_v1_top2,200,-200.0,-11480.0
2026-03-31,4520260328040008,2,0.0,0,high_odds_v1_top2,200,-200.0,-11680.0
2026-03-31,4520260328040009,2,0.0,0,high_odds_v1_top2,200,-200.0,-11880.0
2026-03-31,4520260328040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-12080.0
2026-03-31,4520260328040011,2,0.0,0,high_odds_v1_top2,200,-200.0,-12280.0
2026-03-31,4520260328040012,2,0.0,0,high_odds_v1_top2,200,-200.0,-12480.0
2026-04-02,3720260402010001,2,0.0,0,high_odds_v1_top2,200,-200.0,-12680.0
2026-04-02,3720260402010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-12880.0
2026-04-02,3720260402010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-13080.0
2026-04-02,3720260402010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-13280.0
2026-04-02,3720260402010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-13480.0
2026-04-02,3720260402010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-13680.0
2026-04-02,3720260402010007,2,0.0,0,high_odds_v1_top2,200,-200.0,-13880.0
2026-04-02,3720260402010008,2,0.0,0,high_odds_v1_top2,200,-200.0,-14080.0
2026-04-02,3720260402010009,2,0.0,0,high_odds_v1_top2,200,-200.0,-14280.0
2026-04-02,3720260402010012,2,0.0,0,high_odds_v1_top2,200,-200.0,-14480.0
2026-04-03,3720260402020001,2,0.0,0,high_odds_v1_top2,200,-200.0,-14680.0
2026-04-03,3720260402020002,2,0.0,0,high_odds_v1_top2,200,-200.0,-14880.0
2026-04-03,3720260402020006,2,0.0,0,high_odds_v1_top2,200,-200.0,-15080.0
2026-04-03,3720260402020008,2,0.0,0,high_odds_v1_top2,200,-200.0,-15280.0
2026-04-03,3720260402020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-15480.0
2026-04-04,3720260402030003,2,0.0,0,high_odds_v1_top2,200,-200.0,-15680.0
2026-04-04,3720260402030004,2,0.0,0,high_odds_v1_top2,200,-200.0,-15880.0
2026-04-04,3720260402030005,2,0.0,0,high_odds_v1_top2,200,-200.0,-16080.0
2026-04-04,3720260402030007,2,0.0,0,high_odds_v1_top2,200,-200.0,-16280.0
2026-04-04,3720260402030008,2,0.0,0,high_odds_v1_top2,200,-200.0,-16480.0
2026-04-04,3720260402030009,2,0.0,0,high_odds_v1_top2,200,-200.0,-16680.0
2026-04-04,3720260402030012,2,0.0,0,high_odds_v1_top2,200,-200.0,-16880.0
2026-04-05,3720260402040002,2,0.0,0,high_odds_v1_top2,200,-200.0,-17080.0
2026-04-05,3720260402040004,2,0.0,0,high_odds_v1_top2,200,-200.0,-17280.0
2026-04-05,3720260402040005,2,0.0,0,high_odds_v1_top2,200,-200.0,-17480.0
2026-04-05,3720260402040006,2,0.0,0,high_odds_v1_top2,200,-200.0,-17680.0
2026-04-05,3720260402040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-17880.0
2026-04-05,3720260402040011,2,0.0,0,high_odds_v1_top2,200,-200.0,-18080.0
2026-04-09,2620260409010001,2,0.0,0,high_odds_v1_top2,200,-200.0,-18280.0
2026-04-09,2620260409010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-18480.0
2026-04-09,2620260409010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-18680.0
2026-04-09,2620260409010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-18880.0
2026-04-09,2620260409010005,2,10070.0,1,high_odds_v1_top2,200,9870.0,-9010.0
2026-04-09,2620260409010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-9210.0
2026-04-09,2620260409010007,2,0.0,0,high_odds_v1_top2,200,-200.0,-9410.0
2026-04-09,2620260409010008,2,14120.0,1,high_odds_v1_top2,200,13920.0,4510.0
2026-04-09,2620260409010009,2,0.0,0,high_odds_v1_top2,200,-200.0,4310.0
2026-04-09,2620260409010010,2,0.0,0,high_odds_v1_top2,200,-200.0,4110.0
2026-04-09,2620260409010012,2,0.0,0,high_odds_v1_top2,200,-200.0,3910.0
2026-04-09,5320260407030004,2,0.0,0,high_odds_v1_top2,200,-200.0,3710.0
2026-04-10,2620260409020001,2,0.0,0,high_odds_v1_top2,200,-200.0,3510.0
2026-04-10,2620260409020002,2,0.0,0,high_odds_v1_top2,200,-200.0,3310.0
2026-04-10,2620260409020003,2,0.0,0,high_odds_v1_top2,200,-200.0,3110.0
2026-04-10,2620260409020005,2,0.0,0,high_odds_v1_top2,200,-200.0,2910.0
2026-04-10,2620260409020006,2,0.0,0,high_odds_v1_top2,200,-200.0,2710.0
2026-04-10,2620260409020009,2,0.0,0,high_odds_v1_top2,200,-200.0,2510.0
2026-04-11,2620260409030004,2,0.0,0,high_odds_v1_top2,200,-200.0,2310.0
2026-04-11,2620260409030005,2,0.0,0,high_odds_v1_top2,200,-200.0,2110.0
2026-04-11,2620260409030006,2,0.0,0,high_odds_v1_top2,200,-200.0,1910.0
2026-04-11,2620260409030007,2,0.0,0,high_odds_v1_top2,200,-200.0,1710.0
2026-04-11,2620260409030008,2,0.0,0,high_odds_v1_top2,200,-200.0,1510.0
2026-04-11,2620260409030009,2,0.0,0,high_odds_v1_top2,200,-200.0,1310.0
2026-04-11,2620260409030010,2,0.0,0,high_odds_v1_top2,200,-200.0,1110.0
2026-04-11,2620260409030012,2,0.0,0,high_odds_v1_top2,200,-200.0,910.0
2026-04-12,2620260409040004,2,0.0,0,high_odds_v1_top2,200,-200.0,710.0
2026-04-12,2620260409040005,2,0.0,0,high_odds_v1_top2,200,-200.0,510.0
2026-04-12,2620260409040007,2,0.0,0,high_odds_v1_top2,200,-200.0,310.0
2026-04-12,2620260409040008,2,0.0,0,high_odds_v1_top2,200,-200.0,110.0
2026-04-12,2620260409040009,2,0.0,0,high_odds_v1_top2,200,-200.0,-90.0
2026-04-12,2620260409040010,2,0.0,0,high_odds_v1_top2,200,-200.0,-290.0
2026-04-12,2620260409040011,2,0.0,0,high_odds_v1_top2,200,-200.0,-490.0
2026-04-12,2620260409040012,2,0.0,0,high_odds_v1_top2,200,-200.0,-690.0
2026-04-14,4420260413020008,2,0.0,0,high_odds_v1_top2,200,-200.0,-890.0
2026-04-16,4320260416010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-1090.0
2026-04-18,8420260418010002,2,0.0,0,high_odds_v1_top2,200,-200.0,-1290.0
2026-04-18,8420260418010003,2,0.0,0,high_odds_v1_top2,200,-200.0,-1490.0
2026-04-18,8420260418010004,2,0.0,0,high_odds_v1_top2,200,-200.0,-1690.0
2026-04-18,8420260418010005,2,0.0,0,high_odds_v1_top2,200,-200.0,-1890.0
2026-04-18,8420260418010006,2,0.0,0,high_odds_v1_top2,200,-200.0,-2090.0
2026-04-18,8420260418010008,2,0.0,0,high_odds_v1_top2,200,-200.0,-2290.0
2026-04-18,8420260418010010,2,0.0,0,high_odds_v1_top2,200,-200.0,-2490.0
2026-04-18,8420260418010011,2,0.0,0,high_odds_v1_top2,200,-200.0,-2690.0
2026-04-18,8420260418010012,2,0.0,0,high_odds_v1_top2,200,-200.0,-2890.0
2026-04-19,8420260418020001,2,0.0,0,high_odds_v1_top2,200,-200.0,-3090.0
2026-04-19,8420260418020003,2,0.0,0,high_odds_v1_top2,200,-200.0,-3290.0
2026-04-19,8420260418020004,2,0.0,0,high_odds_v1_top2,200,-200.0,-3490.0
2026-04-19,8420260418020005,2,0.0,0,high_odds_v1_top2,200,-200.0,-3690.0
2026-04-19,8420260418020007,2,0.0,0,high_odds_v1_top2,200,-200.0,-3890.0
2026-04-19,8420260418020008,2,0.0,0,high_odds_v1_top2,200,-200.0,-4090.0
2026-04-19,8420260418020009,2,0.0,0,high_odds_v1_top2,200,-200.0,-4290.0
2026-04-19,8420260418020010,2,0.0,0,high_odds_v1_top2,200,-200.0,-4490.0
2026-04-19,8420260418020011,2,0.0,0,high_odds_v1_top2,200,-200.0,-4690.0
2026-04-20,8420260418030001,2,0.0,0,high_odds_v1_top2,200,-200.0,-4890.0
2026-04-20,8420260418030002,2,0.0,0,high_odds_v1_top2,200,-200.0,-5090.0
2026-04-20,8420260418030004,2,10200.0,1,high_odds_v1_top2,200,10000.0,4910.0
2026-04-20,8420260418030005,2,0.0,0,high_odds_v1_top2,200,-200.0,4710.0
2026-04-20,8420260418030006,2,0.0,0,high_odds_v1_top2,200,-200.0,4510.0
2026-04-20,8420260418030007,2,0.0,0,high_odds_v1_top2,200,-200.0,4310.0
2026-04-20,8420260418030008,2,0.0,0,high_odds_v1_top2,200,-200.0,4110.0
2026-04-20,8420260418030009,2,0.0,0,high_odds_v1_top2,200,-200.0,3910.0
2026-04-20,8420260418030010,2,0.0,0,high_odds_v1_top2,200,-200.0,3710.0
2026-04-20,8420260418030012,2,0.0,0,high_odds_v1_top2,200,-200.0,3510.0
2026-04-21,3820260421010005,2,0.0,0,high_odds_v1_top2,200,-200.0,3310.0
2026-04-21,8420260418040004,2,0.0,0,high_odds_v1_top2,200,-200.0,3110.0
2026-04-21,8420260418040005,2,0.0,0,high_odds_v1_top2,200,-200.0,2910.0
2026-04-21,8420260418040006,2,0.0,0,high_odds_v1_top2,200,-200.0,2710.0
2026-04-21,8420260418040008,2,0.0,0,high_odds_v1_top2,200,-200.0,2510.0
2026-04-21,8420260418040009,2,0.0,0,high_odds_v1_top2,200,-200.0,2310.0
2026-04-21,8420260418040010,2,0.0,0,high_odds_v1_top2,200,-200.0,2110.0
2026-04-21,8420260418040011,2,0.0,0,high_odds_v1_top2,200,-200.0,1910.0
2026-04-21,8420260418040012,2,0.0,0,high_odds_v1_top2,200,-200.0,1710.0
2026-04-23,4220260423010001,1,0.0,0,high_odds_v1_top2,100,-100.0,1610.0
2026-04-23,4220260423010003,2,0.0,0,high_odds_v1_top2,200,-200.0,1410.0
2026-04-23,4220260423010004,2,0.0,0,high_odds_v1_top2,200,-200.0,1210.0
2026-04-23,4220260423010005,2,0.0,0,high_odds_v1_top2,200,-200.0,1010.0
